kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,562257,73995,81445,64013,61874,135869,2234021,727033,"2933,542","21,821","247,835",N
I Q 2023,PLN,625311,65734,64734,52372,63377,129111,2378221,779940,"2933,542","17,853","265,870",N
II Q 2023,PLN,697492,143202,158900,129465,72411,215613,2439824,767829,"2933,542","44,133","261,741",N
III Q 2023,PLN,693877,171112,144843,115361,72102,243214,2496464,883434,"2933,542","39,325","301,149",N
IV Q 2021,PLN,378611,37860,33725,23482,56016,93876,2180798,603747,"2933,542","8,005","205,808",N
I Q 2022,PLN,401834,19323,10184,8100,55318,74641,2043423,604780,"2933,542","2,761","206,160",N
II Q 2022,PLN,459605,50328,40217,31606,56890,107218,2002454,636771,"2933,542","10,774","217,066",N
III Q 2022,PLN,485424,69105,44726,34405,57994,127099,2065249,663344,"2933,542","11,728","226,124",N
IV Q 2020,PLN,172757,-45874,-84822,-79408,53359,7485,2044303,524527,"2894,287","-27,436","181,228",N
I Q 2021,PLN,98513,-49367,-56766,-48916,51405,2038,1920225,474041,"2894,287","-16,901","163,785",N
II Q 2021,PLN,180560,1265,13545,10268,50618,51883,1910316,486437,"2894,287","3,548","168,068",N
III Q 2021,PLN,297254,6232,-7644,-9974,51059,57291,2026223,568402,"2894,287","-3,446","196,388",N
IV Q 2019,PLN,423685,29781,33886,22325,61374,91155,2079629,618557,"2858,842","7,809","216,366",N
I Q 2020,PLN,386080,42939,1534,2049,53325,96264,2161848,620533,"2858,842","0,717","217,057",N
II Q 2020,PLN,161392,-33873,-31904,-40810,53189,19316,2012282,574194,"2859,142","-14,274","200,827",N
III Q 2020,PLN,313507,33421,24560,18135,51350,84771,2024452,592778,"2859,142","6,343","207,327",N
IV Q 2018,PLN,328753,50624,59525,40884,13558,64182,1088665,564727,"2858,842","14,301","197,537",N
I Q 2019,PLN,354067,31889,20835,16246,42234,74123,1826100,581135,"2858,842","5,683","203,276",N
II Q 2019,PLN,373516,37890,50083,39915,49572,87462,1995207,621457,"2858,842","13,962","217,381",N
III Q 2019,PLN,376123,55901,38168,26848,49301,105202,1993824,577356,"2858,842","9,391","201,954",N
IV Q 2017,PLN,266743,31697,28110,18000,9599,41296,754113,202033,"2674,842","6,729","75,531",N
I Q 2018,PLN,281607,28533,27821,21704,10067,38600,748599,238149,"2674,842","8,114","89,033",N
II Q 2018,PLN,300346,36059,34581,24279,9712,45771,1017493,554871,"2858,842","8,493","194,089",N
III Q 2018,PLN,298057,38339,35495,27778,11025,49364,984422,535274,"2858,842","9,717","187,235",N
IV Q 2016,PLN,203790,25790,31251,27279,6650,32440,590640,160433,"2599,642","10,493","61,713",N
I Q 2017,PLN,222266,18432,17602,14093,7226,25658,613408,176327,"2599,642","5,421","67,827",N
II Q 2017,PLN,235377,28856,28343,23141,8635,37491,649603,201323,"2599,642","8,902","77,443",N
III Q 2017,PLN,240400,42426,42237,32870,8657,51083,716776,204629,"2674,842","12,289","76,501",N
IV Q 2015,PLN,164047,13500,15390,12228,4484,17984,388743,185559,"2554,842","4,786","72,630",N
I Q 2016,PLN,172081,10222,10635,8620,5348,15570,425061,196062,"2554,842","3,374","76,741",N
II Q 2016,PLN,184284,22961,23245,17920,5840,28801,539461,216263,"2554,842","7,014","84,648",N
III Q 2016,PLN,183663,34672,34178,27170,5854,40526,513648,128886,"2599,642","10,451","49,578",N
IV Q 2014,PLN,119537,12736,9973,9008,0,12736,249161,152999,"2554,842","3,526","59,886",N
I Q 2015,PLN,128043,4555,10069,7754,2594,7149,302635,162344,"2554,842","3,035","63,544",N
II Q 2015,PLN,147724,13472,13785,10515,3861,17333,361537,150755,"2554,842","4,116","59,008",N
III Q 2015,PLN,141642,23372,23680,18595,4604,27976,360385,170525,"2554,842","7,278","66,746",N
IV Q 2013,PLN,103016,5719,6611,4495,1321,7040,189450,123019,"2454,392","1,831","50,122",N
I Q 2014,PLN,108601,2857,3748,2709,0,2857,206473,126645,"2486,122","1,090","50,941",N
II Q 2014,PLN,114452,11889,12832,9176,0,11889,235498,117126,"2486,122","3,691","47,112",N
III Q 2014,PLN,109750,22304,23094,17670,1283,23587,244188,142328,"2486,122","7,107","57,249",N
IV Q 2012,PLN,86424,6950,6822,5039,0,6950,135279,98257,"2404,842","2,095","40,858",N
I Q 2013,PLN,90003,3167,3962,2924,1082,4249,153569,104794,"2404,842","1,216","43,576",N
II Q 2013,PLN,98639,7769,7961,6179,0,7769,164184,91812,"2404,842","2,569","38,178",N
III Q 2013,PLN,91732,16413,17046,12648,1219,17632,168488,111161,"2454,392","5,153","45,291",N
IV Q 2011,PLN,67456,6390,6633,17230,0,6390,111359,79923,"2404,842","7,165","33,234",N
I Q 2012,PLN,74289,2771,3441,2363,0,2771,120314,82828,"2404,842","0,983","34,442",N
II Q 2012,PLN,81554,10966,11937,9811,0,10966,127103,78811,"2404,842","4,080","32,772",N
III Q 2012,PLN,77736,15414,16228,12179,0,15414,124993,92381,"2404,842","5,064","38,415",N
IV Q 2010,PLN,49336,4225,4313,3007,0,4225,41855,22111,"2204,842","1,364","10,028",N
I Q 2011,PLN,55071,4708,4876,3799,0,4708,50025,25955,"2204,842","1,723","11,772",N
II Q 2011,PLN,62346,8428,8825,7168,0,8428,76691,53904,"2404,842","2,981","22,415",N
III Q 2011,PLN,60082,10753,11359,8949,0,10753,88242,62855,"2404,842","3,721","26,137",N
IV Q 2009,PLN,0,0,0,0,0,0,16658,8605,"2204,842","0,000","3,903",N
I Q 2010,PLN,35327,1837,1604,3003,0,1837,22903,11608,"2204,842","1,362","5,265",N
II Q 2010,PLN,38167,4969,4982,2133,0,4969,24888,13741,"2204,842","0,967","6,232",N
III Q 2010,PLN,42214,9810,9799,8363,0,9810,0,0,"2204,842","3,793","0,000",N
