kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,17967,96218,74152,74082,794,97012,564215,56295,"100000,000","0,741","0,563",N
I Q 2023,PLN,53730,27334,13487,13325,773,28107,550821,62543,"100000,000","0,133","0,625",N
II Q 2023,PLN,29555,-3568,-14477,-14512,776,-2792,552597,55993,"100000,000","-0,145","0,560",N
III Q 2023,PLN,44444,21792,16357,16294,849,22641,542439,75949,"100000,000","0,163","0,759",N
IV Q 2021,PLN,-1634,-16449,307775,307670,727,-15722,625624,-61816,"100000,000","3,077","-0,618",N
I Q 2022,PLN,44524,16917,34766,34758,781,17698,563312,-2711528,"100000,000","0,348","-27,115",N
II Q 2022,PLN,70552,44608,64523,64590,778,45386,583479,-2755058,"100000,000","0,646","-27,551",N
III Q 2022,PLN,31332,5838,2929,2817,784,6622,586350,-2833485,"100000,000","0,028","-28,335",N
IV Q 2020,PLN,29647,-734,-34365,-34325,1264,530,741655,-2482944,"100000,000","-0,343","-24,829",N
I Q 2021,PLN,-11220,-43480,-87919,-87921,982,-42498,691822,-2567278,"100000,000","-0,879","-25,673",N
II Q 2021,PLN,35382,8111,-16251,-16539,763,8874,681219,-2580900,"100000,000","-0,165","-25,809",N
III Q 2021,PLN,14906,68,-14557,-14958,724,792,661593,-2597817,"100000,000","-0,150","-25,978",N
IV Q 2019,PLN,30157,108025,75940,76072,2353,110378,846161,-2315775,"100000,000","0,761","-23,158",N
I Q 2020,PLN,7840,531,-52596,-52614,2029,2560,798960,-2376476,"100000,000","-0,526","-23,765",N
II Q 2020,PLN,33320,-3878,-41504,-41515,1874,-2004,794236,-2415017,"100000,000","-0,415","-24,150",N
III Q 2020,PLN,27187,-2513,-29430,-29455,1896,-617,781738,-2445829,"100000,000","-0,295","-24,458",N
IV Q 2018,PLN,73940,-4926,-65052,-64996,2112,-2814,1280135,-2241084,"100000,000","-0,650","-22,411",N
I Q 2019,PLN,-27544,-79312,-102105,-101759,2194,-77118,1191859,-2340960,"100000,000","-1,018","-23,410",N
II Q 2019,PLN,56830,30489,-4581,-4629,3179,33668,930816,-2345475,"100000,000","-0,046","-23,455",N
III Q 2019,PLN,32233,-5047,-47172,-47199,2393,-2654,914530,-2395853,"100000,000","-0,472","-23,959",N
IV Q 2017,PLN,-1399410,-2007935,-2061456,-2109140,8487,-1999448,1781501,-1203584,"100000,000","-21,091","-12,036",N
I Q 2018,PLN,-371033,-544319,-743940,-750787,9153,-535166,1961164,-1373552,"100000,000","-7,508","-13,736",N
II Q 2018,PLN,146357,-8607,-153961,-147567,3196,-5411,1345966,-2114772,"100000,000","-1,476","-21,148",N
III Q 2018,PLN,55331,-8618,-59691,-59486,2308,-6310,1329836,-2172296,"100000,000","-0,595","-21,723",N
IV Q 2016,PLN,164132,87968,72487,75523,1860,89828,1630558,385755,"80000,000","0,944","4,822",N
I Q 2017,PLN,147172,79126,46239,57246,4433,83559,1821524,442628,"80000,000","0,716","5,533",N
II Q 2017,PLN,180027,78981,43476,54372,4560,83541,2608687,496994,"0,000",,,N
III Q 2017,PLN,199964,102905,58963,69623,7409,110314,3041816,566456,"100000,000","0,696","5,665",N
II Q 2015,PLN,0,0,0,0,0,0,323686,119837,"80000,000","0,000","1,498",N
IV Q 2015,PLN,0,0,0,0,0,0,655393,185719,"80000,000","0,000","2,321",N
I Q 2016,PLN,68981,44581,38443,37902,1282,45863,0,0,"80000,000","0,474","0,000",N
II Q 2016,PLN,91051,44797,35739,36271,1382,46179,1159774,259908,"80000,000","0,453","3,249",N
IV Q 2013,PLN,0,0,0,0,0,0,126374,21528,"80000,000","0,000","0,269",N
II Q 2014,PLN,0,0,0,0,0,0,181287,38746,"80000,000","0,000","0,484",N
IV Q 2014,PLN,0,0,0,0,0,0,289535,65668,"80000,000","0,000","0,821",N
