kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,140122,19388,16151,12240,9361,28749,467352,241900,"10502,600","1,165","23,032",N
I Q 2023,PLN,96787,18881,15916,11646,9552,28433,479751,253546,"10502,600","1,109","24,141",N
II Q 2023,PLN,100894,24668,22169,17015,9729,34397,485617,247771,"10502,600","1,620","23,591",N
III Q 2023,PLN,127937,33375,31330,23137,9717,43092,519604,270908,"10502,600","2,203","25,794",N
IV Q 2021,PLN,129298,34598,30754,24027,9061,43659,495049,228980,"10502,600","2,288","21,802",N
I Q 2022,PLN,99916,17109,14647,11521,9803,26912,497271,240501,"10502,600","1,097","22,899",N
II Q 2022,PLN,76120,8232,5893,4564,9463,17695,480056,213558,"10502,600","0,435","20,334",N
III Q 2022,PLN,98644,23472,20226,16102,9453,32925,473245,229660,"10502,600","1,533","21,867",N
IV Q 2020,PLN,137905,25925,24530,19838,9051,34976,438226,179838,"10502,600","1,889","17,123",N
I Q 2021,PLN,111717,22332,21066,16717,9061,31393,438574,196554,"10502,600","1,592","18,715",N
II Q 2021,PLN,107914,27706,25442,19760,8997,36703,504974,195672,"10502,600","1,881","18,631",N
III Q 2021,PLN,93732,13706,12245,8876,8947,22653,465829,205426,"10502,600","0,845","19,560",N
IV Q 2019,PLN,67329,9989,7835,6465,6179,16168,337910,155735,"10502,600","0,616","14,828",N
I Q 2020,PLN,50423,8994,7413,3631,8326,17320,372925,159366,"10502,600","0,346","15,174",N
II Q 2020,PLN,52589,-778,-2145,-1239,7622,6844,381018,158127,"10502,600","-0,118","15,056",N
III Q 2020,PLN,86725,16299,14855,11731,9048,25347,415292,160388,"10502,600","1,117","15,271",N
