kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,75934,-4632,-5902,-4985,3335,-1297,424396,315767,"150270,000","-0,033","2,101",N
I Q 2023,PLN,72348,3440,2591,2214,3441,6881,452531,318640,"150270,000","0,015","2,120",N
II Q 2023,PLN,66977,-42,653,1628,3246,3204,451701,320783,"150270,000","0,011","2,135",N
III Q 2023,PLN,61997,4234,5681,3990,3332,7566,468236,323219,"150270,000","0,027","2,151",N
IV Q 2021,PLN,73939,3397,2974,2232,3488,6885,432328,294170,"150270,000","0,015","1,958",N
I Q 2022,PLN,102345,14481,13837,11365,3538,18019,466856,305274,"150270,000","0,076","2,032",N
II Q 2022,PLN,94390,15463,14430,12115,3443,18906,448941,317282,"150270,000","0,081","2,111",N
III Q 2022,PLN,59336,3611,2529,2114,3280,6891,437030,319142,"150270,000","0,014","2,124",N
IV Q 2020,PLN,50904,3143,2233,1924,3100,6243,418897,270355,"150270,000","0,013","1,799",N
I Q 2021,PLN,68764,11603,11265,9103,3124,14727,436594,279307,"150270,000","0,061","1,859",N
II Q 2021,PLN,66711,9128,9207,7877,3257,12385,411212,287892,"150270,000","0,052","1,916",N
III Q 2021,PLN,56019,6277,5985,5026,3277,9554,411304,292255,"150270,000","0,033","1,945",N
IV Q 2019,PLN,76195,6862,6176,4819,3103,9965,423916,238732,"109270,000","0,044","2,185",N
I Q 2020,PLN,78908,16292,15071,12317,3099,19391,437190,250665,"150270,000","0,082","1,668",N
II Q 2020,PLN,65576,17667,16760,13552,3062,20729,419528,265157,"150270,000","0,090","1,765",N
III Q 2020,PLN,42292,4687,4423,3515,3146,7833,392536,268167,"150270,000","0,023","1,785",N
IV Q 2018,PLN,67169,6831,5789,4705,3206,10037,396875,216264,"109270,000","0,043","1,979",N
I Q 2019,PLN,69987,5826,5137,3873,3184,9010,406249,219402,"109270,000","0,035","2,008",N
II Q 2019,PLN,71826,9298,14055,11712,3174,12472,411655,233940,"109270,000","0,107","2,141",N
III Q 2019,PLN,40115,862,138,201,3134,3996,395794,233943,"109270,000","0,002","2,141",N
IV Q 2017,PLN,59718,-1608,-1795,-1895,3188,1580,381565,210679,"109270,000","-0,017","1,928",N
I Q 2018,PLN,70092,9136,7827,6374,3211,12347,411592,217017,"109270,000","0,058","1,986",N
II Q 2018,PLN,60629,521,-941,-1183,3240,3761,408414,215913,"109270,000","-0,011","1,976",N
III Q 2018,PLN,41660,-3349,-4074,-3668,3250,-99,393398,212339,"109270,000","-0,034","1,943",N
IV Q 2016,PLN,85876,7806,6380,5305,2905,10711,360911,208912,"109270,000","0,049","1,912",N
I Q 2017,PLN,58950,3818,4082,3287,2924,6742,386611,212416,"109270,000","0,030","1,944",N
II Q 2017,PLN,63090,797,800,654,2964,3761,383002,213347,"109270,000","0,006","1,952",N
III Q 2017,PLN,49043,2570,1284,869,3090,5660,382028,213544,"109270,000","0,008","1,954",N
IV Q 2015,PLN,58351,-813,-1911,-196,2121,1308,357410,196147,"109270,000","-0,002","1,795",N
I Q 2016,PLN,69436,5643,5079,4178,2657,8300,389116,200401,"109270,000","0,038","1,834",N
II Q 2016,PLN,75966,9120,7311,5735,2745,11865,382531,206338,"109270,000","0,052","1,888",N
III Q 2016,PLN,42699,-3499,-3551,-3090,2812,-687,370479,203144,"109270,000","-0,028","1,859",N
IV Q 2014,PLN,46386,-1522,-2349,-1976,2186,664,349872,193213,"109270,000","-0,018","1,768",N
I Q 2015,PLN,68177,3013,2985,2524,2196,5209,379714,195824,"109270,000","0,023","1,792",N
II Q 2015,PLN,71012,11386,10852,7048,2422,13808,363526,202200,"109270,000","0,065","1,850",N
III Q 2015,PLN,42656,-7449,-8168,-6690,2700,-4749,356017,195855,"109270,000","-0,061","1,792",N
IV Q 2013,PLN,44358,-4567,-4947,-4056,1869,-2698,307449,184962,"109270,000","-0,037","1,693",N
I Q 2014,PLN,70255,7073,6561,4847,1976,9049,349281,190693,"109270,000","0,044","1,745",N
II Q 2014,PLN,70861,12452,11216,9362,2062,14514,349458,199461,"109270,000","0,086","1,825",N
III Q 2014,PLN,48631,-1086,-1458,-1145,2227,1141,343204,198564,"109270,000","-0,010","1,817",N
IV Q 2012,PLN,39287,1685,342,2174,1876,3561,306554,199456,"109270,000","0,020","1,825",N
I Q 2013,PLN,59223,5838,5043,3411,1821,7659,336082,202592,"109270,000","0,031","1,854",N
II Q 2013,PLN,69333,7936,6693,4691,1919,9855,317267,207845,"109270,000","0,043","1,902",N
III Q 2013,PLN,37886,-666,-1218,-1402,1947,1281,308354,208696,"109270,000","-0,013","1,910",N
IV Q 2011,PLN,61436,10563,9490,7989,1523,12086,302777,191951,"109270,000","0,073","1,757",N
I Q 2012,PLN,54814,5155,4191,2834,1804,6959,321180,196169,"109270,000","0,026","1,795",N
II Q 2012,PLN,61020,4708,3284,2122,1818,6526,313691,198266,"109270,000","0,019","1,814",N
III Q 2012,PLN,34967,-775,-1759,-1470,1858,1083,301108,197439,"109270,000","-0,013","1,807",N
IV Q 2010,PLN,20682,-2596,-5993,-5081,353,-2243,62637,49117,"81770,000","-0,062","0,601",N
I Q 2011,PLN,23793,2225,2083,1704,628,2853,247274,174536,"81770,000","0,021","2,134",N
II Q 2011,PLN,49286,595,35288,35519,1630,2225,308272,191353,"109270,000","0,325","1,751",N
III Q 2011,PLN,29490,-3786,-4998,-5485,1796,-1990,0,0,"109270,000","-0,050","0,000",N
III Q 2009,PLN,3769,-279,-545,-576,0,-279,0,0,"87000,000","-0,007","0,000",N
I Q 2010,PLN,6218,354,165,188,0,354,0,0,"87000,000","0,002","0,000",N
II Q 2010,PLN,5329,-1170,-206,-708,0,-1170,64338,56732,"87000,000","-0,008","0,652",N
III Q 2010,PLN,6013,1124,707,629,341,1465,0,0,"81770,000","0,008","0,000",N
II Q 2006,PLN,5361,2806,3636,3328,339,3145,49257,33917,"29000,000","0,115","1,170",N
III Q 2006,PLN,7502,735,1761,1468,332,1067,0,0,"29000,000","0,051","0,000",N
IV Q 2006,PLN,22355,5466,5269,2135,267,5733,68854,57536,"87000,000","0,025","0,661",N
III Q 2008,PLN,5776,457,1091,945,0,457,0,0,"87000,000","0,011","0,000",N
II Q 2005,PLN,2689,123,271,150,504,627,44249,26936,"29000,000","0,005","0,929",N
III Q 2005,PLN,4389,1431,4648,2927,247,1678,45224,28862,"29000,000","0,101","0,995",N
IV Q 2005,PLN,11946,1082,1085,909,207,1289,35209,30819,"29000,000","0,031","1,063",N
I Q 2006,PLN,3665,10,2659,2343,252,262,38348,33115,"29000,000","0,081","1,142",N
IV Q 2003,PLN,0,0,0,0,0,0,27302,23318,"28000,000","0,000","0,833",N
II Q 2004,PLN,0,0,0,0,0,0,42818,25851,"28000,000","0,000","0,923",N
IV Q 2004,PLN,14062,2318,2130,1567,390,2708,46152,28193,"29000,000","0,054","0,972",N
I Q 2005,PLN,3522,201,231,122,251,452,44010,28116,"29000,000","0,004","0,970",N
 Q 0000,,14128,1251,999,713,141,1392,44587,25328,"2900,000","0,246","8,734",N
