kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,214804,25436,22820,18135,3929,29365,590798,370694,"75042,226","0,242","4,940",N
I Q 2023,PLN,175028,19045,17325,13587,3899,22944,561570,382296,"75042,226","0,181","5,094",N
II Q 2023,PLN,192966,25732,24579,19866,4089,29821,535878,388552,"75042,226","0,265","5,178",N
III Q 2023,PLN,186699,25807,25166,19986,4130,29937,533094,417416,"75042,226","0,266","5,562",N
IV Q 2021,PLN,174739,21824,21293,16692,3770,25594,602360,300678,"75042,226","0,222","4,007",N
I Q 2022,PLN,188389,27743,26493,20948,3821,31564,667613,325589,"75042,226","0,279","4,339",N
II Q 2022,PLN,179443,24250,21883,17421,3717,27967,691276,345215,"75042,226","0,232","4,600",N
III Q 2022,PLN,179954,20215,17153,13716,3674,23889,660436,365381,"75042,226","0,183","4,869",N
IV Q 2020,PLN,157149,24407,24070,19133,3290,27697,394942,237733,"75042,226","0,255","3,168",N
I Q 2021,PLN,165594,24554,24226,19228,3445,27999,391131,260298,"75042,226","0,256","3,469",N
II Q 2021,PLN,177125,28915,28525,22960,3502,32417,455163,258865,"75042,226","0,306","3,450",N
III Q 2021,PLN,169279,23588,23269,18515,3620,27208,497421,281511,"75042,226","0,247","3,751",N
IV Q 2019,PLN,114800,12208,11710,9072,1865,14073,376614,228429,"75042,226","0,121","3,044",N
I Q 2020,PLN,119295,16965,16494,13225,2222,19187,371877,246775,"75042,226","0,176","3,288",N
II Q 2020,PLN,136818,22172,21876,17724,2689,24861,408944,261715,"75042,226","0,236","3,488",N
III Q 2020,PLN,128850,18601,18187,14857,3237,21838,419672,217277,"75042,226","0,198","2,895",N
IV Q 2018,PLN,102294,10717,10355,8327,1165,11882,346113,184699,"75042,226","0,111","2,461",N
I Q 2019,PLN,106655,14952,14393,11564,1693,16645,369346,196336,"75042,226","0,154","2,616",N
II Q 2019,PLN,109507,15587,15081,11952,1706,17293,375023,207527,"75042,226","0,159","2,765",N
III Q 2019,PLN,109056,15481,15003,12237,1712,17193,380453,221016,"75042,226","0,163","2,945",N
IV Q 2017,PLN,89471,10843,10717,8261,939,11782,263982,175330,"78330,841","0,105","2,238",N
I Q 2018,PLN,88337,13833,13653,10862,965,14798,265030,186612,"78330,841","0,139","2,382",N
II Q 2018,PLN,94047,17202,17092,13703,1206,18408,295825,166667,"75042,226","0,183","2,221",N
III Q 2018,PLN,96061,13677,13374,10875,1115,14792,326497,175835,"75042,226","0,145","2,343",N
IV Q 2016,PLN,80229,9728,9518,7540,918,10646,236263,168136,"78330,841","0,096","2,146",N
I Q 2017,PLN,85776,13824,13676,10959,898,14722,235014,177488,"78330,841","0,140","2,266",N
II Q 2017,PLN,84214,13121,13070,10582,901,14022,237169,187157,"78330,841","0,135","2,389",N
III Q 2017,PLN,88080,13016,12933,10504,911,13927,257975,168370,"78330,841","0,134","2,149",N
IV Q 2015,PLN,75158,8125,8058,6653,810,8935,196428,163085,"78330,841","0,085","2,082",N
I Q 2016,PLN,71193,8770,8723,6943,828,9598,204952,169531,"78330,841","0,089","2,164",N
II Q 2016,PLN,80117,12002,12008,9726,855,12857,218785,151849,"78330,841","0,124","1,939",N
III Q 2016,PLN,78619,10746,10553,8646,884,11630,245217,159666,"78330,841","0,110","2,038",N
IV Q 2014,PLN,65649,6883,6623,5244,643,7526,208338,136536,"78146,944","0,067","1,747",N
I Q 2015,PLN,70574,6980,6648,5140,714,7694,221858,143049,"78146,944","0,066","1,831",N
II Q 2015,PLN,68631,9148,8981,7127,734,9882,218433,150045,"78146,944","0,091","1,920",N
III Q 2015,PLN,68279,8362,8220,6475,743,9105,213074,156382,"78330,841","0,083","1,996",N
IV Q 2013,PLN,57784,5000,4947,3771,601,5601,163787,119057,"75402,375","0,050","1,579",N
I Q 2014,PLN,62645,7889,7705,6227,576,8465,177288,125368,"75402,375","0,083","1,663",N
II Q 2014,PLN,67091,9499,9344,7431,617,10116,192927,118724,"75402,375","0,099","1,575",N
III Q 2014,PLN,66794,9868,9587,7638,643,10511,199090,130861,"75402,375","0,101","1,736",N
IV Q 2012,PLN,46133,4657,3562,2769,425,5082,153095,104601,"75213,589","0,037","1,391",N
I Q 2013,PLN,56549,8468,8001,6415,533,9001,167952,111337,"75213,589","0,085","1,480",N
II Q 2013,PLN,65677,9951,9731,7611,537,10488,162884,108955,"75402,375","0,101","1,445",N
III Q 2013,PLN,62574,9297,9145,7291,562,9859,151781,115854,"75402,375","0,097","1,536",N
IV Q 2011,PLN,47518,6776,6124,5006,561,7337,160243,85609,"65573,800","0,076","1,306",N
I Q 2012,PLN,48930,5751,4716,3594,528,6279,160274,89407,"65573,800","0,055","1,363",N
II Q 2012,PLN,55699,9488,8807,7026,327,9815,168617,97141,"75024,642","0,094","1,295",N
III Q 2012,PLN,50485,6138,5354,0,431,6569,0,0,"75213,589","0,000","0,000",N
IV Q 2010,PLN,41563,4663,3652,3663,1097,5760,212670,80908,"65573,800","0,056","1,234",N
I Q 2011,PLN,54024,9873,8556,7385,544,10417,236679,88136,"65573,800","0,113","1,344",N
II Q 2011,PLN,52393,7868,7072,5648,717,8585,148900,46717,"65573,800","0,086","0,712",N
III Q 2011,PLN,56373,10690,9501,7588,577,11267,0,0,"65573,800","0,116","0,000",N
IV Q 2008,PLN,0,0,0,0,0,0,204227,66897,"65573,800","0,000","1,020",N
IV Q 2009,PLN,0,0,0,0,0,0,173599,68628,"65573,800","0,000","1,047",N
I Q 2010,PLN,46072,5496,4691,1836,449,5945,0,0,"65573,800","0,028","0,000",N
III Q 2010,PLN,52768,7361,6891,2831,401,7762,0,0,"65573,800","0,043","0,000",N
