kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
I Q 2022,EUR,0,0,0,0,0,0,3547189,1079857,"575000,000","0,000","1,878",N
III Q 2022,EUR,0,0,0,0,0,0,3999328,1144754,"575000,000","0,000","1,991",N
I Q 2023,EUR,0,0,0,0,0,0,3958865,1051477,"575000,000","0,000","1,829",N
III Q 2023,EUR,0,0,0,0,0,0,4590817,1157145,"575000,000","0,000","2,012",N
III Q 2020,EUR,0,0,0,0,0,0,3069904,753651,"575000,000","0,000","1,311",N
IV Q 2020,EUR,1187811,160236,135082,103920,79105,239341,3235842,862653,"575000,000","0,181","1,500",N
I Q 2021,EUR,807249,-24085,-46837,-36157,83995,59910,3333983,876302,"575000,000","-0,063","1,524",N
III Q 2021,EUR,0,0,0,0,0,0,3536988,962863,"575000,000","0,000","1,675",N
III Q 2018,EUR,0,0,0,0,0,0,1954853,570948,"575000,000","0,000","0,993",N
III Q 2019,EUR,0,0,0,0,0,0,2078658,796094,"575000,000","0,000","1,385",N
IV Q 2019,EUR,1142748,152342,136384,107408,68720,221062,0,0,"575000,000","0,187","0,000",N
I Q 2020,EUR,769009,-32236,-72000,-58700,70448,38212,2943065,837653,"575000,000","-0,102","1,457",N
III Q 2017,EUR,0,0,0,0,0,0,1928161,554849,"575000,000","0,000","0,965",N
