kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,736967,69209,62951,50764,9146,78355,1570282,842824,"130620,000","0,389","6,452",N
I Q 2023,PLN,836645,61998,53321,43019,9976,71974,1596019,885689,"130620,000","0,329","6,781",N
II Q 2023,PLN,938540,84109,79825,64151,10448,94557,1615875,930644,"130620,000","0,491","7,125",N
III Q 2023,PLN,956274,90891,81294,65649,11191,102082,1652849,996078,"130620,000","0,503","7,626",N
IV Q 2021,PLN,587485,54986,52542,41642,6837,61823,1202770,655496,"130620,000","0,319","5,018",N
I Q 2022,PLN,639571,66600,62456,50344,7388,73988,1348674,705625,"130620,000","0,385","5,402",N
II Q 2022,PLN,706948,69938,64546,52415,7930,77868,1342422,738495,"130620,000","0,401","5,654",N
III Q 2022,PLN,751215,75622,66474,53745,8385,84007,1451309,791905,"130620,000","0,411","6,063",N
IV Q 2020,PLN,433138,41616,36995,29112,6120,47736,791552,482927,"130620,000","0,223","3,697",N
I Q 2021,PLN,475689,48563,46726,37755,6142,54705,963767,520562,"130620,000","0,289","3,985",N
II Q 2021,PLN,587223,69393,68898,55610,6393,75786,982021,563137,"130620,000","0,426","4,311",N
III Q 2021,PLN,611621,66068,63289,51017,6805,72873,1078768,613984,"130620,000","0,391","4,701",N
IV Q 2019,PLN,368280,20938,18609,14123,6196,27134,748609,372197,"130620,000","0,108","2,849",N
I Q 2020,PLN,371103,19001,15696,12678,5655,24656,764426,384934,"130620,000","0,097","2,947",N
II Q 2020,PLN,396670,42878,40472,32606,5676,48554,771895,417526,"130620,000","0,250","3,196",N
III Q 2020,PLN,469530,46787,45180,36586,6054,52841,804426,454116,"130620,000","0,280","3,477",N
IV Q 2018,PLN,293946,18601,17042,13170,2318,20919,610999,315162,"129450,000","0,102","2,435",N
I Q 2019,PLN,326681,21448,19296,15488,4176,25624,710806,330654,"129450,000","0,120","2,554",N
II Q 2019,PLN,392893,19199,16833,13466,4722,23921,716208,342483,"130125,000","0,103","2,632",N
III Q 2019,PLN,391519,22190,19498,15637,4990,27180,721577,358042,"130620,000","0,120","2,741",N
IV Q 2017,PLN,240086,8532,5458,4067,1901,10433,505598,254620,"129450,000","0,031","1,967",N
I Q 2018,PLN,253930,18988,16372,12895,2070,21058,534190,267647,"129450,000","0,100","2,068",N
II Q 2018,PLN,303420,21740,20707,16674,2128,23868,560828,285785,"129450,000","0,129","2,208",N
III Q 2018,PLN,303697,21643,20180,15903,2150,23793,585368,301848,"129450,000","0,123","2,332",N
IV Q 2016,PLN,185911,7947,9222,7765,1358,9305,342149,160708,"117000,000","0,066","1,374",N
I Q 2017,PLN,201467,16410,13524,10791,1402,17812,411636,170935,"117000,000","0,092","1,461",N
II Q 2017,PLN,237641,14805,12167,9608,1607,16412,442590,239359,"129450,000","0,074","1,849",N
III Q 2017,PLN,235664,15522,12967,10418,1796,17318,487359,249770,"129450,000","0,080","1,929",N
IV Q 2015,PLN,134408,5345,3843,3455,1080,6425,232365,76067,"94000,000","0,037","0,809",N
I Q 2016,PLN,147757,10757,9041,6886,1139,11896,0,0,"94000,000","0,073","0,000",N
II Q 2016,PLN,184765,12723,13392,10868,1172,13895,306597,143500,"117000,000","0,093","1,226",N
III Q 2016,PLN,186952,12677,11410,8970,1232,13909,331083,152699,"117000,000","0,077","1,305",N
IV Q 2013,PLN,0,0,0,0,0,0,170347,47981,"94000,000","0,000","0,510",N
IV Q 2014,PLN,0,0,0,0,0,0,201573,59140,"94000,000","0,000","0,629",N
III Q 2015,PLN,141647,9008,7479,5298,978,9986,0,0,"94000,000","0,056","0,000",N
