kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,286280,72516,74803,64218,31678,104194,1221204,779534,"14481,608","4,434","53,829",N
I Q 2023,PLN,218980,26271,24299,29962,25491,51762,1241088,810080,"14481,608","2,069","55,939",N
II Q 2023,PLN,84963,-70274,-69500,-66812,24275,-45999,1151658,743101,"14481,608","-4,614","51,313",N
III Q 2023,PLN,242490,-673,6853,6497,24013,23340,1166224,720635,"14481,608","0,449","49,762",N
IV Q 2021,PLN,110207,151215,143916,344696,34342,185557,937320,437123,"14481,608","23,802","30,185",N
I Q 2022,PLN,116757,26040,21919,19441,25342,51382,970596,456417,"14481,608","1,342","31,517",N
II Q 2022,PLN,353004,171095,164515,125734,28728,199823,1124188,568381,"14481,608","8,682","39,248",N
III Q 2022,PLN,355741,183286,180349,147174,19366,202652,1225184,715042,"14481,608","10,163","49,376",N
IV Q 2020,PLN,21615,8589,7554,7753,2889,11478,111487,33526,"14481,608","0,535","2,315",N
I Q 2021,PLN,85085,16308,1148,1227,6867,23175,633934,34701,"14481,608","0,085","2,396",N
II Q 2021,PLN,117621,8400,20792,20013,7947,16347,648117,54628,"14481,608","1,382","3,772",N
III Q 2021,PLN,114210,40611,37590,38022,8000,48611,649889,92671,"14481,608","2,626","6,399",N
IV Q 2019,PLN,20454,736,-2600,-5853,3028,3764,116377,30512,"14481,608","-0,404","2,107",N
I Q 2020,PLN,21400,4283,2811,2445,2809,7092,119325,32556,"14481,608","0,169","2,248",N
II Q 2020,PLN,15778,-12073,-12638,-9953,3003,-9070,100761,22361,"14481,608","-0,687","1,544",N
III Q 2020,PLN,19829,2694,1910,1324,2618,5312,101982,25603,"14481,608","0,091","1,768",N
IV Q 2018,PLN,9170,-22681,-13567,-13830,2013,-20668,112514,7258,"14763,705","-0,937","0,492",N
I Q 2019,PLN,16735,9,-700,-699,2258,2267,112099,6555,"6446,644","-0,108","1,017",N
II Q 2019,PLN,20377,1722,1944,1886,2552,4274,118857,29413,"12420,354","0,152","2,368",N
III Q 2019,PLN,16752,-3336,-3062,-2995,2542,-794,117031,26280,"12420,354","-0,241","2,116",N
IV Q 2017,PLN,17732,-23125,-25942,-28754,2211,-20914,158728,48562,"14763,705","-1,948","3,289",N
I Q 2018,PLN,16729,-2817,-3003,-2755,4126,1309,119154,35545,"14763,705","-0,187","2,408",N
II Q 2018,PLN,19773,-1487,-12492,-12087,1604,117,127204,31295,"14763,705","-0,819","2,120",N
III Q 2018,PLN,20355,-3723,-4861,-4889,2127,-1596,123220,20603,"14763,705","-0,331","1,396",N
IV Q 2016,PLN,31515,2084,208,176,2349,4433,219568,82035,"12087,755","0,015","6,787",N
I Q 2017,PLN,14961,-2389,11694,11886,2495,106,226878,91229,"13296,203","0,894","6,861",N
II Q 2017,PLN,15033,6063,-10886,-11360,2476,8539,212839,83817,"14763,705","-0,769","5,677",N
III Q 2017,PLN,14958,-6232,-8674,-7920,1817,-4415,189477,75897,"14763,705","-0,536","5,141",N
IV Q 2015,PLN,28582,3101,1085,1067,2732,5833,202028,76950,"16117,007","0,066","4,774",N
I Q 2016,PLN,29793,2518,1404,1232,2717,5235,212429,79314,"16117,007","0,076","4,921",N
II Q 2016,PLN,23720,1074,-1583,-2314,2948,4022,207692,75160,"16117,007","-0,144","4,663",N
III Q 2016,PLN,29286,1943,941,1061,2806,4749,208728,72492,"16117,007","0,066","4,498",N
IV Q 2014,PLN,13229,53869,52806,52195,1169,55038,233957,83053,"16117,007","3,239","5,153",N
I Q 2015,PLN,31109,4192,2432,2005,2608,6800,224370,85058,"16117,007","0,124","5,278",N
II Q 2015,PLN,34756,5252,3461,578,3263,8515,228135,87885,"16117,007","0,036","5,453",N
III Q 2015,PLN,27944,2507,1096,1813,1772,4279,219776,89499,"16117,007","0,112","5,553",N
IV Q 2013,PLN,22748,5951,5521,4983,6666,12617,89606,27417,"2077,007","2,399","13,200",N
I Q 2014,PLN,19164,4197,3529,3201,1060,5257,182745,63614,"2077,007","1,541","30,628",N
II Q 2014,PLN,20043,3142,2423,2131,1207,4349,181989,63333,"2077,007","1,026","30,492",N
III Q 2014,PLN,15719,747,-25,-131,6026,6773,170013,63394,"2077,007","-0,063","30,522",N
IV Q 2012,PLN,31313,2832,-66,-267,4289,7121,159265,51835,"1594,565","-0,167","32,507",N
I Q 2013,PLN,24072,2158,368,281,4876,7034,177481,63237,"2077,007","0,135","30,446",N
II Q 2013,PLN,26239,5669,4383,3542,5047,10716,180211,66779,"2077,007","1,705","32,152",N
III Q 2013,PLN,26638,1957,215,108,6013,7970,181670,66887,"2077,007","0,052","32,204",N
IV Q 2011,PLN,27965,4156,2475,1979,2746,6902,146022,47342,"1327,007","1,491","35,676",N
I Q 2012,PLN,25672,3931,2197,1758,3129,7060,156455,49099,"1327,007","1,325","37,000",N
II Q 2012,PLN,22198,-464,-2392,-1992,3357,2893,153518,47107,"1327,007","-1,501","35,499",N
III Q 2012,PLN,22662,3077,617,488,3533,6610,157684,56289,"1594,565","0,306","35,301",N
IV Q 2010,PLN,22273,3543,2248,1752,1615,5158,100104,41853,"1327,007","1,320","31,539",N
I Q 2011,PLN,21603,3334,2376,1879,2111,5445,129826,43732,"1327,007","1,416","32,955",N
II Q 2011,PLN,26768,3524,2347,2012,2563,6087,123794,45744,"1327,007","1,516","34,472",N
III Q 2011,PLN,21685,2684,1465,1147,2546,5230,124435,46891,"1327,007","0,864","35,336",N
I Q 2010,PLN,15992,2602,2444,1968,1047,3649,72964,31108,"1070,007","1,839","29,073",N
II Q 2010,PLN,12972,1761,2006,1638,1035,2796,92099,32508,"1177,007","1,392","27,619",N
III Q 2010,PLN,17781,3387,1730,1361,1154,4541,100804,40131,"1327,007","1,026","30,242",N
