kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,369002,42065,59678,47345,28041,70106,1511656,942765,"245610,540","0,193","3,838",N
I Q 2023,PLN,267017,4727,4318,3224,30600,35327,1481062,945989,"245610,540","0,013","3,852",N
II Q 2023,PLN,335269,43276,59318,47678,31704,74980,1505370,946776,"245610,540","0,194","3,855",N
III Q 2023,PLN,297116,19727,1615,937,31888,51615,1507409,947713,"245610,540","0,004","3,859",N
IV Q 2021,PLN,348795,53612,49592,39788,26071,79683,1494392,889664,"245610,540","0,162","3,622",N
I Q 2022,PLN,243779,5013,-3735,-2913,27549,32562,1467533,886751,"245610,540","-0,012","3,610",N
II Q 2022,PLN,341758,60185,49985,39331,26864,87049,1484987,886225,"245610,540","0,160","3,608",N
III Q 2022,PLN,319413,33344,11710,9195,27287,60631,1500503,895420,"245610,540","0,037","3,646",N
IV Q 2020,PLN,232004,-2893,-16720,-13899,25698,22805,1466233,823354,"245610,540","-0,057","3,352",N
I Q 2021,PLN,172101,-15820,-22562,-18581,26543,10723,1448382,804773,"245610,540","-0,076","3,277",N
II Q 2021,PLN,244013,16715,26773,21429,26795,43510,1433543,826202,"245610,540","0,087","3,364",N
III Q 2021,PLN,305018,43022,29787,23674,24677,67699,1460669,849876,"245610,540","0,096","3,460",N
IV Q 2019,PLN,332462,47555,53864,44348,28578,76133,1431314,799293,"245610,540","0,181","3,254",N
I Q 2020,PLN,197469,-11914,-35097,-31955,29313,17399,1434309,831331,"245610,540","-0,130","3,385",N
II Q 2020,PLN,174873,-10374,-3291,180,28788,18414,1445993,831574,"245610,540","0,001","3,386",N
III Q 2020,PLN,249368,13258,7034,5742,26546,39804,1434365,837316,"245610,540","0,023","3,409",N
IV Q 2018,PLN,272141,40765,38856,32433,4820,45585,1112031,805097,"245610,540","0,132","3,278",N
I Q 2019,PLN,214425,-1241,-3969,-2408,26027,24786,1424689,802902,"245610,540","-0,010","3,269",N
II Q 2019,PLN,270224,28575,29281,23878,28100,56675,1439601,826994,"245610,540","0,097","3,367",N
III Q 2019,PLN,251155,12603,181,-1826,28286,40889,1474803,819371,"245610,540","-0,007","3,336",N
IV Q 2017,PLN,223075,31428,29797,23685,4176,35604,778825,542491,"179194,964","0,132","3,027",N
I Q 2018,PLN,160558,1931,418,111,4155,6086,774540,542662,"179194,964","0,001","3,028",N
II Q 2018,PLN,192888,19176,17622,14107,4392,23568,792808,560744,"179194,964","0,079","3,129",N
III Q 2018,PLN,180087,10045,8832,6922,3982,14027,836007,567726,"179194,964","0,039","3,168",N
IV Q 2016,PLN,188182,25010,23949,19093,3858,28868,742702,494387,"177174,964","0,108","2,790",N
I Q 2017,PLN,136164,978,-353,-777,3810,4788,732932,493758,"177174,964","-0,004","2,787",N
II Q 2017,PLN,171923,20774,17521,14016,3769,24543,749371,511961,"177174,964","0,079","2,890",N
III Q 2017,PLN,157350,9651,8020,6284,3787,13438,777752,518393,"179194,964","0,035","2,893",N
IV Q 2015,PLN,159597,18092,15416,12159,3415,21507,698531,453391,"174720,991","0,070","2,595",N
I Q 2016,PLN,119489,1852,-96,-129,3403,5255,691022,453558,"174720,991","-0,001","2,596",N
II Q 2016,PLN,154284,17690,15424,12212,3438,21128,706882,470500,"177174,964","0,069","2,656",N
III Q 2016,PLN,136647,6536,5168,4012,3529,10065,720787,474788,"177174,964","0,023","2,680",N
IV Q 2014,PLN,140620,19869,17215,14172,3027,22896,645331,430624,"173861,625","0,082","2,477",N
I Q 2015,PLN,103247,1123,-2756,-1988,2922,4045,636291,428607,"173861,625","-0,011","2,465",N
II Q 2015,PLN,132539,17449,15510,12121,3118,20567,646239,441335,"174720,991","0,069","2,526",N
III Q 2015,PLN,118773,6674,3979,3069,3064,9738,669921,444609,"174720,991","0,018","2,545",N
IV Q 2013,PLN,121182,15546,13330,10583,2826,18372,625932,410191,"173861,625","0,061","2,359",N
I Q 2014,PLN,88077,-365,-2841,-2469,2756,2391,615732,407759,"173861,625","-0,014","2,345",N
II Q 2014,PLN,114043,13559,10878,8481,2784,16343,623645,416114,"173861,625","0,049","2,393",N
III Q 2014,PLN,100648,3734,200,101,2782,6516,638134,416414,"173861,625","0,001","2,395",N
IV Q 2012,PLN,117936,15599,10677,8616,2987,18586,640535,333230,"133861,625","0,064","2,489",N
I Q 2013,PLN,83497,-3173,-7787,-6610,2871,-302,622912,326657,"133861,625","-0,049","2,440",N
II Q 2013,PLN,102328,13632,12963,11026,2865,16497,620839,337720,"133861,625","0,082","2,523",N
III Q 2013,PLN,90670,7641,36009,30062,2727,10368,610787,399568,"173861,625","0,173","2,298",N
IV Q 2011,PLN,121750,17620,13654,10920,3287,20907,642905,303217,"111551,355","0,098","2,718",N
