kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,173862,6290,3913,7142,3937,10227,581662,221662,"10288,554","0,694","21,545",N
I Q 2023,PLN,171165,12355,10589,9013,4062,16417,578270,229943,"10288,554","0,876","22,349",N
II Q 2023,PLN,179262,8939,7617,5918,4066,13005,594634,225376,"10288,554","0,575","21,906",N
III Q 2023,PLN,151577,7555,6583,5256,4354,11909,622395,234047,"10000,000","0,526","23,405",N
IV Q 2021,PLN,128108,8110,5903,6033,3160,11270,456596,192124,"10288,554","0,586","18,674",N
I Q 2022,PLN,122294,6344,2220,1181,3542,9886,490394,195134,"10288,554","0,115","18,966",N
II Q 2022,PLN,150076,12452,13806,11867,3525,15977,542918,206791,"10288,554","1,153","20,099",N
III Q 2022,PLN,176497,16966,13398,10429,4004,20970,606101,220534,"10288,554","1,014","21,435",N
IV Q 2020,PLN,106704,7966,7005,7408,3154,11120,444055,181179,"10288,554","0,720","17,610",N
I Q 2021,PLN,104342,4411,4313,3209,3203,7614,452321,194427,"10288,554","0,312","18,897",N
II Q 2021,PLN,116649,5019,3185,3201,3118,8137,432713,194032,"10288,554","0,311","18,859",N
III Q 2021,PLN,114099,6472,6053,4471,3413,9885,462244,201144,"10288,554","0,435","19,550",N
IV Q 2019,PLN,114212,6333,4698,3589,4248,10581,441923,189119,"10288,554","0,349","18,381",N
I Q 2020,PLN,100999,2361,4579,2639,2739,5100,464562,194621,"10288,554","0,256","18,916",N
II Q 2020,PLN,91773,7224,4104,3075,3186,10410,432692,195093,"10288,554","0,299","18,962",N
III Q 2020,PLN,90004,1484,1466,650,3920,5404,446201,194413,"10288,554","0,063","18,896",N
IV Q 2018,PLN,123185,9233,8401,5746,3754,12987,473441,174371,"10288,554","0,558","16,948",N
I Q 2019,PLN,111020,5543,5497,4132,2285,7828,467911,180273,"10288,554","0,402","17,522",N
II Q 2019,PLN,120365,5163,3746,3270,2259,7422,448390,179098,"10288,554","0,318","17,407",N
III Q 2019,PLN,105940,5847,6316,4303,2537,8384,453309,186844,"10288,554","0,418","18,160",N
IV Q 2017,PLN,119823,-11720,-13092,-26565,2010,-9710,483997,151248,"10288,554","-2,582","14,701",N
I Q 2018,PLN,120380,4696,5720,3841,2328,7024,497607,152253,"10288,554","0,373","14,798",N
II Q 2018,PLN,147640,10269,7539,6414,2720,12989,506801,161701,"10288,554","0,623","15,717",N
III Q 2018,PLN,132303,5305,3991,3053,1942,7247,512929,165651,"10288,554","0,297","16,101",N
IV Q 2016,PLN,122036,12600,6257,9135,3686,16286,518717,200275,"10288,554","0,888","19,466",N
I Q 2017,PLN,127131,-1282,2070,410,2676,1394,525766,200249,"10288,554","0,040","19,463",N
II Q 2017,PLN,118197,-11620,-9536,-13402,2843,-8777,498518,176958,"10288,554","-1,303","17,200",N
III Q 2017,PLN,118752,-694,-205,-2303,2707,2013,495908,172141,"10288,554","-0,224","16,731",N
IV Q 2015,PLN,114333,-23336,-24955,-25814,2526,-20810,494548,175580,"10737,837","-2,404","16,352",N
I Q 2016,PLN,134048,5732,5441,2528,2976,8708,494665,178587,"10737,837","0,235","16,632",N
II Q 2016,PLN,151442,12510,5662,2665,2533,15043,495954,179477,"10737,837","0,248","16,714",N
III Q 2016,PLN,142645,5861,7355,5459,1876,7737,497479,185658,"10737,837","0,508","17,290",N
IV Q 2014,PLN,122051,-21493,-20900,-20996,2230,-19263,475426,239478,"10737,837","-1,955","22,302",N
I Q 2015,PLN,110807,7170,8066,5323,2254,9424,566027,235903,"10737,837","0,496","21,969",N
II Q 2015,PLN,122546,6406,3029,2840,2281,8687,536646,238088,"10737,837","0,264","22,173",N
III Q 2015,PLN,131909,7045,4639,1510,2458,9503,554801,240274,"10737,837","0,141","22,376",N
IV Q 2013,PLN,117397,-6003,-4804,-3211,2338,-3665,480538,254726,"10680,197","-0,301","23,850",N
I Q 2014,PLN,103983,7500,6826,4222,2114,9614,506835,261204,"10737,837","0,393","24,326",N
II Q 2014,PLN,104747,-805,1053,1487,1626,821,496417,253460,"10737,837","0,138","23,604",N
III Q 2014,PLN,105731,-948,-3107,127,1999,1051,531776,262450,"10737,837","0,012","24,442",N
IV Q 2012,PLN,146631,5114,5828,5439,1855,6969,426613,249489,"10476,210","0,519","23,815",N
I Q 2013,PLN,118451,9184,9612,5572,1711,10895,458745,261397,"10476,210","0,532","24,951",N
II Q 2013,PLN,134966,11902,11365,7445,2081,13983,524159,265366,"10476,210","0,711","25,330",N
III Q 2013,PLN,115996,4751,4774,5269,1796,6547,514260,262336,"10652,679","0,495","24,626",N
IV Q 2011,PLN,102268,4484,-656,1242,1678,6162,390364,231540,"10476,210","0,119","22,102",N
I Q 2012,PLN,109502,8885,8633,5174,1751,10636,378424,229260,"10476,210","0,494","21,884",N
II Q 2012,PLN,121066,10722,10547,7585,1772,12494,396007,243059,"10476,210","0,724","23,201",N
III Q 2012,PLN,119993,13967,14529,9972,1913,15880,417980,247293,"10476,210","0,952","23,605",N
IV Q 2010,PLN,76003,4182,15863,15046,1539,5721,338818,208002,"10476,210","1,436","19,855",N
I Q 2011,PLN,70690,347,237,-513,1570,1917,354113,201447,"10476,210","-0,049","19,229",N
II Q 2011,PLN,84033,1591,1920,1602,1456,3047,331608,198334,"10476,210","0,153","18,932",N
III Q 2011,PLN,110527,21775,18292,13265,1569,23344,0,0,"10476,210","1,266","0,000",N
IV Q 2009,PLN,34056,2690,2852,1195,1151,3841,211440,165906,"9572,003","0,125","17,332",N
I Q 2010,PLN,21819,-8404,-6004,-4375,1191,-7213,216098,162932,"9572,003","-0,457","17,022",N
II Q 2010,PLN,43114,737,1213,535,1212,1949,238034,173255,"9572,003","0,056","18,100",N
III Q 2010,PLN,53861,4265,4202,3959,1220,5485,0,0,"9572,003","0,414","0,000",N
IV Q 2008,PLN,86586,18931,9863,8168,1236,20167,251811,165520,"9572,003","0,853","17,292",N
I Q 2009,PLN,39476,5750,3503,3940,1298,7048,263913,181635,"9572,003","0,412","18,976",N
II Q 2009,PLN,23919,-4233,-3642,-2883,1268,-2965,238269,172278,"9572,003","-0,301","17,998",N
III Q 2009,PLN,25344,-3593,-1957,-3212,1233,-2360,0,0,"9572,003","-0,336","0,000",N
IV Q 2007,PLN,84165,7182,8692,6364,1107,8289,233322,142861,"9572,003","0,665","14,925",N
I Q 2008,PLN,56583,-738,1184,1060,1000,262,208983,140740,"9572,003","0,111","14,703",N
II Q 2008,PLN,58419,1866,442,322,1018,2884,215654,138972,"9572,003","0,034","14,519",N
III Q 2008,PLN,60449,5453,5798,4995,1077,6530,0,0,"9572,003","0,522","0,000",N
IV Q 2006,PLN,68423,4951,5762,3181,0,4951,160151,88053,"0,000",,,N
I Q 2007,PLN,68175,1112,2120,1393,920,2032,0,0,"0,000",,,N
II Q 2007,PLN,66352,8584,8303,7040,1087,9671,172712,93900,"0,000",,,N
III Q 2007,PLN,51622,5433,7206,6883,1024,6457,0,0,"0,000",,,N
IV Q 2004,PLN,0,0,0,0,0,0,90109,61746,"0,000",,,N
IV Q 2005,PLN,0,0,0,0,0,0,114199,70255,"0,000",,,N
