kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,928686,353261,345487,287265,48368,401629,2892373,1543067,"19853,300","14,469","77,723",N
I Q 2023,PLN,779974,182374,173823,140538,48833,231207,3056648,1683589,"19853,300","7,079","84,801",N
II Q 2023,PLN,560676,23696,16695,15119,53542,77238,2452181,1268754,"19853,300","0,762","63,906",N
III Q 2023,PLN,512265,43099,34901,29803,36143,79242,2459718,1299061,"19853,300","1,501","65,433",N
IV Q 2021,PLN,606676,187221,182953,180970,34240,221461,2359102,1130359,"19853,300","9,115","56,936",N
I Q 2022,PLN,697370,156399,153128,123878,47461,203860,2522743,1254474,"19853,300","6,240","63,187",N
II Q 2022,PLN,714172,137862,136018,117415,43386,181248,2359662,1109205,"19853,300","5,914","55,870",N
III Q 2022,PLN,802484,184711,179083,146498,45891,230602,2523554,1256340,"19853,300","7,379","63,281",N
IV Q 2020,PLN,430171,83225,76717,57995,37064,120289,2060785,786689,"19853,300","2,921","39,625",N
I Q 2021,PLN,495387,93249,89069,69530,41791,135040,2151770,856379,"19853,300","3,502","43,135",N
II Q 2021,PLN,559352,107356,103665,90142,46609,153965,2085551,873370,"19853,300","4,540","43,991",N
III Q 2021,PLN,541891,95047,91134,76662,45958,141005,2179981,949679,"19853,300","3,861","47,835",N
IV Q 2019,PLN,368264,33752,21878,13924,27257,61009,1963357,736684,"19853,300","0,701","37,106",N
I Q 2020,PLN,374400,28668,21321,16039,41787,70455,2070953,752834,"19853,300","0,808","37,920",N
II Q 2020,PLN,329483,23890,16288,14132,34395,58285,1957365,699366,"19853,300","0,712","35,227",N
III Q 2020,PLN,341796,43889,38655,29224,33335,77224,1924334,728403,"19853,300","1,472","36,689",N
IV Q 2018,PLN,388912,79194,66217,65513,22444,101638,1786657,807957,"19853,300","3,300","40,696",N
I Q 2019,PLN,384116,60510,51757,37735,24304,84814,1878843,845935,"19853,300","1,901","42,609",N
II Q 2019,PLN,350325,21080,13470,4049,24219,45299,1928614,685222,"19853,300","0,204","34,514",N
III Q 2019,PLN,389206,58288,49210,37557,24700,82988,1914571,722983,"19853,300","1,892","36,416",N
IV Q 2017,PLN,344534,77852,75388,81512,18152,96004,1576670,746618,"19853,300","4,106","37,607",N
I Q 2018,PLN,362371,70704,66864,63920,17029,87733,1637751,810064,"19853,300","3,220","40,802",N
II Q 2018,PLN,358789,50296,45281,44184,17290,67586,1684385,689345,"19853,300","2,226","34,722",N
III Q 2018,PLN,379731,62916,55755,53154,20447,83363,1719890,742554,"19853,300","2,677","37,402",N
IV Q 2016,PLN,292761,123476,120840,106898,14554,138030,1441885,715347,"19853,300","5,384","36,032",N
I Q 2017,PLN,303670,40139,37280,33696,14187,54326,1436564,749174,"19853,300","1,697","37,735",N
II Q 2017,PLN,325332,49210,43552,41512,15874,65084,1399939,639761,"19853,300","2,091","32,224",N
III Q 2017,PLN,312356,33942,27834,25626,17206,51148,1462830,665315,"19853,300","1,291","33,512",N
IV Q 2015,PLN,269884,45500,41474,39655,15077,60577,1268795,601819,"19853,300","1,997","30,313",N
I Q 2016,PLN,281590,36562,32350,29712,14519,51081,1293611,631537,"19853,300","1,497","31,810",N
II Q 2016,PLN,267447,42665,36973,35613,14605,57270,1258453,578114,"19853,300","1,794","29,119",N
III Q 2016,PLN,265396,31593,32316,30491,14719,46312,1300508,608688,"19853,300","1,536","30,659",N
IV Q 2014,PLN,274074,28572,28101,27923,11410,39982,1240108,586431,"19853,300","1,406","29,538",N
I Q 2015,PLN,253834,10873,7133,4949,11983,22856,1209427,591527,"19853,300","0,249","29,795",N
II Q 2015,PLN,247120,17920,15934,14227,12104,30024,1213779,536313,"19853,300","0,717","27,014",N
III Q 2015,PLN,277911,28565,26735,25919,12605,41170,1235588,562218,"19853,300","1,306","28,319",N
IV Q 2013,PLN,246788,20609,17683,15020,3996,24605,1039804,532390,"18265,036","0,822","29,148",N
I Q 2014,PLN,263472,17483,15461,14420,10670,28153,1029641,478144,"19853,300","0,726","24,084",N
II Q 2014,PLN,267935,17141,14373,13557,10964,28105,1132826,543403,"19853,300","0,683","27,371",N
III Q 2014,PLN,287462,17825,16838,15306,11134,28959,1123879,558709,"19853,300","0,771","28,142",N
IV Q 2011,PLN,0,0,0,0,0,0,1180311,303583,"18265,036","0,000","16,621",N
IV Q 2012,PLN,0,0,0,0,0,0,982740,523280,"18265,036","0,000","28,649",N
I Q 2013,PLN,289093,26722,24682,22302,13112,39834,0,0,"18265,036","1,221","0,000",N
III Q 2013,PLN,262852,10309,5432,4959,12935,23244,0,0,"18265,036","0,272","0,000",N
IV Q 2010,PLN,0,0,0,0,0,0,1059458,291995,"18265,036","0,000","15,987",N
