kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
I Q 2017,PLN,2907,370,-857,-1053,486,856,42992,41060,"2217,199","-0,475","18,519",N
II Q 2017,PLN,5797,2555,1476,1464,453,3008,45053,43076,"2287,199","0,640","18,834",N
III Q 2017,PLN,2733,-672,-1001,-830,408,-264,44481,42246,"2287,199","-0,363","18,471",N
IV Q 2017,PLN,7750,5272,4913,3977,368,5640,48650,46223,"2287,199","1,739","20,209",N
I Q 2016,PLN,7149,5556,5587,4589,710,6266,36745,33264,"2217,199","2,070","15,003",N
II Q 2016,PLN,5134,1778,2251,1535,778,2556,37499,34937,"2217,199","0,692","15,757",N
III Q 2016,PLN,5226,2234,1699,1335,446,2680,38821,36360,"2217,199","0,602","16,399",N
IV Q 2016,PLN,9506,4566,6193,5470,636,5202,45649,42126,"2217,199","2,467","18,999",N
I Q 2015,PLN,5893,4831,5085,4212,691,5522,27689,21512,"2217,199","1,900","9,702",N
II Q 2015,PLN,6341,4701,4790,3790,215,4916,27967,24644,"2217,199","1,709","11,115",N
III Q 2015,PLN,3683,1578,1686,1554,734,2312,28612,26575,"2217,199","0,701","11,986",N
IV Q 2015,PLN,7252,2652,3119,2011,479,3131,32818,28676,"2217,199","0,907","12,934",N
II Q 2014,PLN,976,-464,-463,-463,129,-335,7770,6929,"2217,199","-0,209","3,125",N
III Q 2014,PLN,1001,-43,-15,-23,184,141,7764,6740,"2217,199","-0,010","3,040",N
IV Q 2014,PLN,14830,13194,13252,10914,570,13764,21606,17022,"2217,199","4,922","7,677",N
