kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,284,-7525,-7694,-4771,340,-7185,7173,1636,"124587,290","-0,038","0,013",N
I Q 2023,PLN,204,-1134,-1203,-1412,406,-728,5207,224,"124587,290","-0,011","0,002",N
II Q 2023,PLN,0,-498,-667,-5145,298,-200,566,-4921,"124587,290","-0,041","-0,039",N
III Q 2023,PLN,0,-779,-765,-885,17,-762,615,-1139,"124587,290","-0,007","-0,009",N
IV Q 2021,PLN,12,-1530,-4080,-4080,246,-1284,16121,9566,"119675,790","-0,034","0,080",N
I Q 2022,PLN,15,-2440,-2450,-2648,338,-2102,15647,7056,"119675,790","-0,022","0,059",N
II Q 2022,PLN,0,-809,-801,-7302,332,-477,11814,7879,"119675,790","-0,061","0,066",N
III Q 2022,PLN,0,-645,-619,-2877,343,-302,9997,5001,"124587,290","-0,023","0,040",N
IV Q 2020,PLN,25,-2750,-2405,-5443,-910,-3660,3678,1641,"11577,873","-0,470","0,142",N
I Q 2021,PLN,8,-1518,-1528,-1528,216,-1302,4605,2224,"11577,873","-0,132","0,192",N
II Q 2021,PLN,13,-814,-820,-820,216,-598,3754,2904,"11577,873","-0,071","0,251",N
III Q 2021,PLN,71,-976,-982,-982,216,-760,3927,1922,"11577,873","-0,085","0,166",N
IV Q 2019,PLN,-103191,-4703,-4562,-20660,1694,-3009,37621,12953,"11577,873","-1,784","1,119",N
I Q 2020,PLN,0,-1058,-1391,141,611,-447,34414,11750,"11577,873","0,012","1,015",N
II Q 2020,PLN,0,-930,-758,-686,405,-525,32753,11609,"11577,873","-0,059","1,003",N
III Q 2020,PLN,0,-1033,-1270,151,360,-673,25154,10895,"11577,873","0,013","0,941",N
IV Q 2018,PLN,33515,-7351,14006,-34058,12384,5033,90203,33915,"11577,873","-2,942","2,929",N
I Q 2019,PLN,40982,395,223,-734,1429,1824,76084,33936,"11577,873","-0,063","2,931",N
II Q 2019,PLN,40651,234,122,778,1644,1878,74630,34902,"11577,873","0,067","3,015",N
III Q 2019,PLN,21557,-1941,-1974,-2663,926,-1015,62285,35506,"11577,873","-0,230","3,067",N
IV Q 2017,PLN,5945,-49192,-48073,-80774,4800,-44392,206425,28330,"11577,873","-6,977","2,447",N
I Q 2018,PLN,55668,2599,1745,888,3053,5652,198306,30174,"11577,873","0,077","2,606",N
II Q 2018,PLN,50900,3406,1784,-466,2939,6345,196426,30791,"11577,873","-0,040","2,659",N
III Q 2018,PLN,33994,3823,4039,8021,2729,6552,179052,37502,"11577,873","0,693","3,239",N
IV Q 2016,PLN,66625,2875,1248,-1302,4042,6917,295860,127133,"11577,873","-0,112","10,981",N
I Q 2017,PLN,73809,-2417,-526,-1684,3519,1102,296312,123819,"11577,873","-0,145","10,694",N
II Q 2017,PLN,74084,848,282,293,3758,4606,287248,116767,"11577,873","0,025","10,085",N
III Q 2017,PLN,68837,-1142,-2560,-1814,4438,3296,278862,114218,"11577,873","-0,157","9,865",N
IV Q 2015,PLN,60574,2370,1037,4071,2608,4978,278162,157259,"11577,873","0,352","13,583",N
I Q 2016,PLN,66305,1542,2500,2079,2839,4381,282586,154777,"11577,873","0,180","13,368",N
