kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,674592,19473,22618,18994,2239,21712,648017,443101,"20037,000","0,948","22,114",N
I Q 2023,PLN,586243,11042,10985,9256,2189,13231,664123,442901,"20037,000","0,462","22,104",N
II Q 2023,PLN,560030,6405,6745,5175,2363,8768,635673,438561,"20037,000","0,258","21,888",N
III Q 2023,PLN,640967,9956,10393,8134,2288,12244,688383,441570,"18737,000","0,434","23,567",N
IV Q 2021,PLN,706391,32729,32482,28203,2020,34749,635710,402147,"20037,000","1,408","20,070",N
I Q 2022,PLN,550867,13355,12554,10277,2073,15428,631180,412292,"20037,000","0,513","20,577",N
II Q 2022,PLN,564396,9447,9532,7482,2101,11548,647093,420630,"20037,000","0,373","20,993",N
III Q 2022,PLN,577101,10497,14287,12213,2167,12664,652037,432843,"20037,000","0,610","21,602",N
IV Q 2020,PLN,649398,145724,167975,173599,1971,147695,630619,301617,"16957,000","10,238","17,787",N
I Q 2021,PLN,525317,16077,15310,18311,2006,18083,602897,319895,"20037,000","0,914","15,965",N
II Q 2021,PLN,533867,53611,52751,43994,2138,55749,577426,363871,"20037,000","2,196","18,160",N
III Q 2021,PLN,541534,13726,13057,10355,2000,15726,597213,373852,"20037,000","0,517","18,658",N
IV Q 2019,PLN,495905,2497,3498,3525,1912,4409,546407,110966,"16957,000","0,208","6,544",N
I Q 2020,PLN,467554,961,1590,1588,2220,3181,566145,111804,"16957,000","0,094","6,593",N
II Q 2020,PLN,480477,3510,3219,3231,1917,5427,582593,106643,"16957,000","0,191","6,289",N
III Q 2020,PLN,464807,6638,6701,6692,2059,8697,603136,113178,"16957,000","0,395","6,674",N
IV Q 2018,PLN,417405,-8595,-8929,-8248,2116,-6479,562020,115787,"16957,000","-0,486","6,828",N
I Q 2019,PLN,352329,-1456,-1526,-1540,2321,865,559818,114231,"16957,000","-0,091","6,737",N
II Q 2019,PLN,383526,-2814,-2798,-2886,2026,-788,547727,111559,"16957,000","-0,170","6,579",N
III Q 2019,PLN,407167,-4102,-4117,-4109,2129,-1973,548673,106621,"16957,000","-0,242","6,288",N
IV Q 2017,PLN,496863,-4703,-7318,-7420,2452,-2251,630805,130548,"16957,000","-0,438","7,699",N
I Q 2018,PLN,390066,-5925,-6287,-6313,2382,-3543,624167,123722,"16957,000","-0,372","7,296",N
II Q 2018,PLN,389405,-740,-1036,-1048,2223,1483,618602,122008,"16957,000","-0,062","7,195",N
III Q 2018,PLN,407027,-9133,-8947,-8099,2217,-6916,592962,114579,"16957,000","-0,478","6,757",N
IV Q 2016,PLN,604024,-133618,-151260,-144490,3004,-130614,835534,182644,"16957,000","-8,521","10,771",N
I Q 2017,PLN,434229,-17204,-17897,-17601,2691,-14513,742135,165206,"16957,000","-1,038","9,743",N
II Q 2017,PLN,360594,-23711,-26068,-25888,2507,-21204,707985,143517,"16957,000","-1,527","8,464",N
III Q 2017,PLN,408003,-5354,-5796,-5483,2424,-2930,676117,136957,"16957,000","-0,323","8,077",N
IV Q 2015,PLN,1580801,3143,712,722,3692,6835,1361187,361149,"16610,000","0,043","21,743",N
I Q 2016,PLN,1089529,2239,28,382,3645,5884,1298127,365707,"16957,000","0,023","21,567",N
II Q 2016,PLN,805631,1595,-858,-174,2339,3934,1005237,342037,"16957,000","-0,010","20,171",N
III Q 2016,PLN,665653,-17752,-18828,-15471,2944,-14808,918560,327124,"16957,000","-0,912","19,291",N
IV Q 2014,PLN,1632821,26401,24547,21296,2330,28731,1461814,345067,"16610,000","1,282","20,775",N
I Q 2015,PLN,1402711,16301,14633,11917,2522,18823,1228119,361162,"16610,000","0,717","21,744",N
II Q 2015,PLN,1157166,6429,4297,4354,3341,9770,1244570,346043,"16610,000","0,262","20,833",N
III Q 2015,PLN,1171456,9143,7316,6239,3643,12786,1333396,353756,"16610,000","0,376","21,298",N
IV Q 2013,PLN,1487970,24227,23120,19371,2369,26596,1154240,299153,"16610,000","1,166","18,010",N
I Q 2014,PLN,1323596,23467,22091,17322,2328,25795,1184763,315788,"16610,000","1,043","19,012",N
II Q 2014,PLN,1197370,21624,19845,15849,2433,24057,1063843,311642,"16610,000","0,954","18,762",N
