kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,36806,8964,8300,6375,2973,11937,115622,37764,"28515,000","0,224","1,324",N
I Q 2023,PLN,35132,6789,6290,5109,3267,10056,122477,44124,"28515,000","0,179","1,547",N
II Q 2023,PLN,36395,7226,7476,6640,3379,10605,120217,39108,"28515,000","0,233","1,371",N
III Q 2023,PLN,37434,7476,6588,5395,3482,10958,125344,45683,"28515,000","0,189","1,602",N
IV Q 2021,PLN,26833,7062,6972,5564,1443,8505,83355,36854,"28515,000","0,195","1,292",N
I Q 2022,PLN,26327,5753,5483,4322,1865,7618,92482,41255,"28515,000","0,152","1,447",N
II Q 2022,PLN,28756,6006,5700,4478,2102,8108,111046,25653,"28515,000","0,157","0,900",N
III Q 2022,PLN,31396,4979,3799,2970,2706,7685,108423,30010,"28515,000","0,104","1,052",N
IV Q 2020,PLN,14529,4384,3875,3220,740,5124,43095,24126,"28515,000","0,113","0,846",N
I Q 2021,PLN,15807,5522,5604,4548,861,6383,0,0,"28515,000","0,159","0,000",N
II Q 2021,PLN,17551,5230,15075,12273,1068,6298,51278,28354,"28515,000","0,430","0,994",N
III Q 2021,PLN,20003,3926,3701,2936,1729,5655,73183,31290,"28515,000","0,103","1,097",N
