kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,100113,13243,11341,6974,2528,15771,165739,64033,"1090,094","6,397","58,741",N
I Q 2023,PLN,104414,10195,9199,5790,2520,12715,180350,69901,"1090,094","5,311","64,124",N
II Q 2023,PLN,100591,5081,3841,1871,2700,7781,179458,71343,"1090,094","1,716","65,447",N
III Q 2023,PLN,105706,8325,6541,3675,3033,11358,190699,76365,"1090,094","3,372","70,054",N
IV Q 2021,PLN,54357,9482,9985,6343,1872,11354,82821,38103,"1067,566","5,941","35,692",N
I Q 2022,PLN,60032,8040,8472,5017,1986,10026,94763,42487,"1067,566","4,699","39,798",N
II Q 2022,PLN,79846,10012,9480,5725,2142,12154,140708,48056,"1067,566","5,363","45,015",N
III Q 2022,PLN,91462,13807,14452,9018,1978,15785,154940,57329,"1090,094","8,273","52,591",N
IV Q 2020,PLN,34631,7290,7068,3952,104,7394,56893,21141,"1067,566","3,702","19,803",N
I Q 2021,PLN,35505,5473,5734,4012,1355,6828,64734,25133,"1067,566","3,758","23,542",N
II Q 2021,PLN,39107,4310,3945,2350,1547,5857,68292,27675,"1067,566","2,202","25,924",N
III Q 2021,PLN,44870,6413,6357,4296,1564,7977,72198,31967,"1067,566","4,024","29,944",N
IV Q 2019,PLN,25813,3300,3249,1465,170,3470,27598,8313,"1048,666","1,397","7,927",N
I Q 2020,PLN,25245,3965,3818,2745,1296,5261,29678,11581,"1048,666","2,617","11,044",N
II Q 2020,PLN,26214,4724,4678,3316,315,5039,32282,14405,"1048,666","3,163","13,737",N
III Q 2020,PLN,26669,4243,3888,2361,338,4581,37624,17330,"1048,666","2,251","16,526",N
IV Q 2018,PLN,13460,3355,3323,1796,0,3355,13180,3266,"1048,666","1,713","3,114",N
I Q 2019,PLN,14479,2564,2471,1776,0,2564,16837,5066,"1048,666","1,694","4,831",N
II Q 2019,PLN,15086,2044,2038,966,129,2173,19935,6021,"1048,666","0,921","5,741",N
III Q 2019,PLN,16117,-417,-266,693,282,-135,28912,6752,"1048,666","0,661","6,438",N
IV Q 2017,PLN,0,0,0,0,0,0,3432,441,"1048,666","0,000","0,421",N
III Q 2018,PLN,8607,969,974,685,42,1011,8795,1469,"1048,666","0,653","1,401",N
