kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,331112,26536,20307,21687,10940,37476,1421391,708967,"45000,001","0,482","15,755",N
I Q 2023,PLN,275984,39979,32449,25915,10900,50879,1430976,734882,"45000,001","0,576","16,331",N
II Q 2023,PLN,168463,27308,18447,14636,10960,38268,1398626,747768,"45000,001","0,325","16,617",N
III Q 2023,PLN,243321,5962,1307,725,11071,17033,1577033,748493,"45000,001","0,016","16,633",N
IV Q 2021,PLN,225545,494,-3849,641,10784,11278,1401536,697100,"45000,001","0,014","15,491",N
I Q 2022,PLN,197478,5796,130,401,10814,16610,1430331,697501,"45000,001","0,009","15,500",N
II Q 2022,PLN,163074,4428,-5333,-5672,10888,15316,1467840,680579,"45000,001","-0,126","15,124",N
III Q 2022,PLN,272194,16841,6560,6345,11025,27866,1524612,686924,"45000,001","0,141","15,265",N
IV Q 2020,PLN,516587,97987,97325,106045,10195,108182,1397456,724574,"45000,001","2,357","16,102",N
I Q 2021,PLN,273240,36560,35256,28225,11063,47623,1363736,752799,"45000,001","0,627","16,729",N
II Q 2021,PLN,77827,12041,4680,6483,11026,23067,1365202,656763,"45000,001","0,144","14,595",N
III Q 2021,PLN,340936,48093,46363,38798,10835,58928,1637937,695561,"45000,001","0,862","15,457",N
IV Q 2019,PLN,355173,70823,64460,54076,8488,79311,1357331,551800,"45000,001","1,202","12,262",N
I Q 2020,PLN,269069,47296,41431,32567,8483,55779,1386412,584367,"45000,001","0,724","12,986",N
II Q 2020,PLN,300220,47087,43311,29319,9003,56090,1522580,613686,"45000,001","0,652","13,637",N
III Q 2020,PLN,234211,61940,56363,50724,9767,71707,1584991,619410,"45000,001","1,127","13,765",N
IV Q 2018,PLN,498882,94276,90545,75793,8955,103231,1201112,495272,"45000,001","1,684","11,006",N
I Q 2019,PLN,141530,4254,505,-1425,8950,13204,1210150,493847,"45000,001","-0,032","10,974",N
II Q 2019,PLN,240164,22562,19025,13742,8362,30924,1246531,473839,"45000,001","0,305","10,530",N
III Q 2019,PLN,159218,32248,25934,23098,8168,40416,1374759,496937,"45000,001","0,513","11,043",N
IV Q 2017,PLN,338336,35696,33207,28221,8716,44412,1001771,403486,"45000,001","0,627","8,966",N
I Q 2018,PLN,119488,762,-2146,-2550,8488,9250,1012371,400997,"45000,001","-0,057","8,911",N
II Q 2018,PLN,255678,24473,21922,15901,9510,33983,1009182,415849,"45000,001","0,353","9,241",N
III Q 2018,PLN,147508,8440,5513,4209,9486,17926,1075590,420057,"45000,001","0,094","9,335",N
IV Q 2016,PLN,220893,26076,21800,15674,8126,34202,869043,405345,"45000,001","0,348","9,008",N
I Q 2017,PLN,164965,14950,11772,9945,7905,22855,856536,415155,"45000,001","0,221","9,226",N
II Q 2017,PLN,117604,-11058,-12550,-10500,8679,-2379,950752,373361,"45000,001","-0,233","8,297",N
III Q 2017,PLN,168960,5926,2390,2077,8594,14520,1017165,375369,"45000,001","0,046","8,342",N
IV Q 2015,PLN,452920,69123,65329,55797,6363,75486,919716,416711,"45000,001","1,240","9,260",N
I Q 2016,PLN,74190,-10909,-12442,-15243,6931,-3978,906437,401468,"45000,001","-0,339","8,922",N
II Q 2016,PLN,144879,4948,229,11224,6698,11646,884406,390192,"45000,001","0,249","8,671",N
III Q 2016,PLN,119099,-1117,-581,-461,7910,6793,880066,389812,"45000,001","-0,010","8,662",N
IV Q 2014,PLN,191179,10346,8053,5829,5209,15555,908579,395883,"45000,000","0,130","8,797",N
I Q 2015,PLN,204968,11164,8995,7685,5575,16739,999547,403568,"45000,001","0,171","8,968",N
II Q 2015,PLN,206354,2525,-1128,-822,5884,8409,1054820,357746,"45000,001","-0,018","7,950",N
III Q 2015,PLN,171231,6248,3290,2214,6022,12270,1057455,359960,"45000,001","0,049","7,999",N
IV Q 2013,PLN,259353,30518,25728,20869,4966,35484,901273,333174,"45000,000","0,464","7,404",N
I Q 2014,PLN,134431,9516,5209,3943,5444,14960,987578,337121,"45000,000","0,088","7,492",N
II Q 2014,PLN,257527,45370,40428,31845,5658,51028,1010456,348716,"45000,000","0,708","7,749",N
III Q 2014,PLN,317474,49533,46098,36739,5619,55152,1021354,385456,"45000,000","0,816","8,566",N
IV Q 2012,PLN,0,0,0,0,0,0,759581,305478,"45000,000","0,000","6,788",N
I Q 2013,PLN,121421,8342,3855,2100,4407,12749,819294,307582,"45000,000","0,047","6,835",N
II Q 2013,PLN,165612,18921,14585,12619,4434,23355,798332,310396,"45000,000","0,280","6,898",N
III Q 2013,PLN,134125,8055,2709,957,5121,13176,876433,312276,"45000,000","0,021","6,939",N
IV Q 2010,PLN,0,0,0,0,0,0,453195,236582,"45000,000","0,000","5,257",N
IV Q 2011,PLN,0,0,0,0,0,0,558712,244916,"45000,000","0,000","5,443",N
II Q 2012,PLN,0,0,0,0,0,0,688135,276332,"45000,000","0,000","6,141",N
