kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,7786,-13058,-13846,-12352,561,-12497,162641,76020,"4998,450","-2,471","15,209",N
I Q 2023,PLN,6706,2929,2192,1651,87,3016,162627,77671,"4998,450","0,330","15,539",N
II Q 2023,PLN,12976,4554,3251,2710,86,4640,163972,80380,"4998,450","0,542","16,081",N
III Q 2023,PLN,20920,9804,6994,6453,87,9891,172531,86832,"4998,450","1,291","17,372",N
IV Q 2021,PLN,6868,695,2594,1083,682,1377,156567,83072,"4998,450","0,217","16,620",N
I Q 2022,PLN,6276,1525,854,510,92,1617,160275,83582,"4998,450","0,102","16,722",N
II Q 2022,PLN,9429,2549,270,-74,98,2647,171098,83510,"4998,450","-0,015","16,707",N
III Q 2022,PLN,11171,7068,5206,4862,95,7163,169353,88372,"4998,450","0,973","17,680",N
IV Q 2020,PLN,6480,-6864,-7332,-6908,1364,-5500,155102,76376,"4998,450","-1,382","15,280",N
I Q 2021,PLN,5964,2262,2147,1930,104,2366,152839,78306,"4998,450","0,386","15,666",N
II Q 2021,PLN,7678,4387,1598,1381,32,4419,152274,79436,"4998,450","0,276","15,892",N
III Q 2021,PLN,9632,4002,2772,2555,83,4085,156709,81992,"4998,450","0,511","16,403",N
IV Q 2019,PLN,9171,27647,27558,23973,899,28546,138555,72729,"1665,150","14,397","43,677",N
I Q 2020,PLN,7972,503,261,-87,158,661,139620,72642,"1665,150","-0,052","43,625",N
II Q 2020,PLN,7114,3496,2481,2133,163,3659,147655,78095,"4998,450","0,427","15,624",N
III Q 2020,PLN,9109,5752,5575,5227,165,5917,154380,83333,"4998,450","1,046","16,672",N
IV Q 2018,PLN,11649,2265,978,643,922,3187,112049,45827,"1665,150","0,386","27,521",N
I Q 2019,PLN,7989,-429,-1030,-1188,893,464,109983,44639,"1665,150","-0,713","26,808",N
II Q 2019,PLN,14050,4389,3945,3486,904,5293,112285,48124,"1665,150","2,094","28,901",N
III Q 2019,PLN,16528,2013,952,802,898,2911,113245,48756,"1665,150","0,482","29,280",N
