kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
II Q 2020,PLN,2158,-155,-310,-310,197,42,4403,-11901,"65880,000","-0,005","-0,181",N
III Q 2020,PLN,2009,-288,-492,-492,195,-93,4012,-12393,"65880,000","-0,007","-0,188",N
IV Q 2020,PLN,3708,852,633,633,191,1043,4575,-11760,"65880,000","0,010","-0,179",N
I Q 2021,PLN,3152,391,353,353,155,546,4745,-11573,"65880,000","0,005","-0,176",N
II Q 2019,PLN,883,-165,135,200,187,22,7113,-9070,"65880,000","0,003","-0,138",N
III Q 2019,PLN,947,-1144,-1411,-1411,190,-954,6275,-10481,"65880,000","-0,021","-0,159",N
IV Q 2019,PLN,1042,-1052,-1211,-1207,188,-864,4509,-11688,"65880,000","-0,018","-0,177",N
I Q 2020,PLN,2569,424,97,97,196,620,4915,-11271,"65880,000","0,001","-0,171",N
II Q 2018,PLN,688,-459,-215,-215,190,-269,7031,-5155,"65880,000","-0,003","-0,078",N
III Q 2018,PLN,929,-894,-1010,-1010,181,-713,6885,-6165,"65880,000","-0,015","-0,094",N
IV Q 2018,PLN,1231,-1382,-1930,-1930,183,-1199,6869,-8095,"65880,000","-0,029","-0,123",N
I Q 2019,PLN,1571,-1001,-1175,-1175,196,-805,6650,-9270,"65880,000","-0,018","-0,141",N
II Q 2017,PLN,557,-997,-1027,-956,193,-804,8112,-1389,"65880,000","-0,015","-0,021",N
III Q 2017,PLN,369,-1260,-1383,-1383,190,-1070,7580,-2771,"65880,000","-0,021","-0,042",N
IV Q 2017,PLN,1876,-577,-683,-682,240,-337,7388,-3455,"65880,000","-0,010","-0,052",N
I Q 2018,PLN,651,-1335,-1485,-1485,192,-1143,7080,-4939,"65880,000","-0,023","-0,075",N
II Q 2016,PLN,361,-3697,-3575,-3680,-217,-3914,10626,3950,"65880,000","-0,056","0,060",N
III Q 2016,PLN,278,-1031,-1061,-1061,191,-840,9178,2889,"65880,000","-0,016","0,044",N
IV Q 2016,PLN,371,-2136,-2200,-2200,190,-1946,7783,689,"65880,000","-0,033","0,010",N
I Q 2017,PLN,385,-1100,-1122,-1122,192,-908,8860,-433,"65880,000","-0,017","-0,007",N
II Q 2015,PLN,-51,-2422,-3518,-4063,1745,-677,30230,19201,"65880,000","-0,062","0,291",N
III Q 2015,PLN,58,-3355,-3706,-3630,892,-2463,26225,15571,"65880,000","-0,055","0,236",N
IV Q 2015,PLN,491,-5612,-6678,-6787,553,-5059,12292,8784,"65880,000","-0,103","0,133",N
I Q 2016,PLN,279,-1119,-1147,-1154,439,-680,10486,7630,"65880,000","-0,018","0,116",N
II Q 2014,PLN,230,-4944,-8335,-9437,7382,2438,84283,32919,"65880,000","-0,143","0,500",N
III Q 2014,PLN,31,-3358,-3025,-3016,10168,6810,59546,29903,"65880,000","-0,046","0,454",N
IV Q 2014,PLN,296,-2589,-3327,-3078,5376,2787,53219,26824,"65880,000","-0,047","0,407",N
I Q 2015,PLN,138,-2851,-3887,-3561,3337,486,41291,23264,"65880,000","-0,054","0,353",N
II Q 2013,PLN,272,-208,3967,3100,2204,1996,79338,43801,"65880,000","0,047","0,665",N
III Q 2013,PLN,501,-236,2298,2066,259,23,89728,45867,"65880,000","0,031","0,696",N
IV Q 2013,PLN,96,-3661,-2158,833,2613,-1048,99085,46718,"65880,000","0,013","0,709",N
I Q 2014,PLN,71,-4905,-5484,-4363,7368,2463,102433,42356,"65880,000","-0,066","0,643",N
II Q 2012,PLN,0,-3212,-9975,-8972,3073,-139,68037,55651,"65880,000","-0,136","0,845",N
III Q 2012,PLN,0,-1755,-931,-1231,1603,-152,0,0,"65880,000","-0,019","0,000",N
