kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
I Q 2023,PLN,104538,66789,66577,62216,3971,70760,197331,175115,"25750,000","2,416","6,801",N
II Q 2023,PLN,83476,48387,48313,45167,4501,52888,238670,219987,"25750,000","1,754","8,543",N
III Q 2023,PLN,78765,41469,41501,38853,4751,46220,168311,90053,"25750,000","1,509","3,497",N
IV Q 2023,PLN,89368,47455,47373,43884,14264,61719,209636,128642,"25750,000","1,704","4,996",N
I Q 2022,PLN,61817,32247,32617,30306,3171,35418,137752,124510,"25750,000","1,177","4,835",N
II Q 2022,PLN,66780,38705,38738,36014,3328,42033,175457,160402,"25750,000","1,399","6,229",N
III Q 2022,PLN,65353,35076,34961,32709,3480,38556,137800,69283,"25750,000","1,270","2,691",N
IV Q 2022,PLN,86022,51051,50934,47243,10507,61558,186328,109684,"25750,000","1,835","4,260",N
I Q 2021,PLN,48052,29531,29432,27515,2667,32198,122318,107370,"25750,000","1,069","4,170",N
II Q 2021,PLN,48909,28074,28460,26612,2894,30968,152618,133442,"25750,000","1,033","5,182",N
III Q 2021,PLN,55658,35770,35369,32684,2792,38562,120443,94075,"25750,000","1,269","3,653",N
IV Q 2021,PLN,56131,31976,31499,29423,3064,35040,139975,123520,"25750,000","1,143","4,797",N
I Q 2020,PLN,36014,23656,23560,29222,2397,26053,87629,78681,"25750,000","1,135","3,056",N
II Q 2020,PLN,41628,25822,25271,20802,2225,28047,108908,99311,"25750,000","0,808","3,857",N
III Q 2020,PLN,43111,23869,24385,25637,2389,26258,85498,76453,"25750,000","0,996","2,969",N
IV Q 2020,PLN,46220,27891,28016,26206,2502,30393,113208,102680,"25750,000","1,018","3,988",N
I Q 2019,PLN,29423,18767,18852,15178,1153,19920,61520,54345,"25750,000","0,589","2,110",N
II Q 2019,PLN,30177,18199,18225,14714,1268,19467,75182,69178,"25750,000","0,571","2,687",N
III Q 2019,PLN,32319,20370,20381,16369,1368,21738,57684,49170,"25750,000","0,636","1,910",N
IV Q 2019,PLN,32357,19698,19711,15815,1457,21155,73755,64810,"25750,000","0,614","2,517",N
I Q 2018,PLN,22982,15982,15880,12802,691,16673,48644,45234,"25750,000","0,497","1,757",N
II Q 2018,PLN,25515,17616,17665,14226,761,18377,63690,59463,"25750,000","0,552","2,309",N
III Q 2018,PLN,26581,17427,17461,14102,892,18319,43457,39306,"25750,000","0,548","1,526",N
IV Q 2018,PLN,27780,16967,17007,13740,944,17911,59801,53177,"25750,000","0,534","2,065",N
I Q 2017,PLN,21534,14975,14990,12037,500,15475,47533,44649,"25750,000","0,467","1,734",N
II Q 2017,PLN,21585,13741,13768,11074,550,14291,58130,55689,"25750,000","0,430","2,163",N
III Q 2017,PLN,22029,14954,14911,12022,591,15545,34207,31397,"25750,000","0,467","1,219",N
IV Q 2017,PLN,22830,15543,15421,12407,638,16181,47564,43776,"25750,000","0,482","1,700",N
I Q 2016,PLN,15607,9719,10223,8110,330,10049,32076,29526,"25750,000","0,315","1,147",N
II Q 2016,PLN,16582,11240,11320,9089,355,11595,41435,38639,"25750,000","0,353","1,501",N
III Q 2016,PLN,17966,12166,12186,9742,397,12563,23535,20594,"25750,000","0,378","0,800",N
IV Q 2016,PLN,20173,14969,14973,12048,441,15410,35761,32654,"25750,000","0,468","1,268",N
I Q 2015,PLN,10542,7042,7068,5648,240,7282,21288,19739,"25750,000","0,219","0,767",N
II Q 2015,PLN,11239,7582,7341,5889,277,7859,27336,25666,"25750,000","0,229","0,997",N
III Q 2015,PLN,12440,8183,8515,6823,283,8466,16449,14167,"25750,000","0,265","0,550",N
IV Q 2015,PLN,13747,9465,8992,7251,320,9785,24673,21534,"25750,000","0,282","0,836",N
I Q 2014,PLN,6494,3577,3597,2859,194,3771,12912,10711,"25750,000","0,111","0,416",N
II Q 2014,PLN,6054,4111,4153,3323,155,4266,16741,14052,"25750,000","0,129","0,546",N
III Q 2014,PLN,8230,5350,5214,4157,193,5543,11580,8672,"25750,000","0,161","0,337",N
IV Q 2014,PLN,8218,6692,6709,5430,247,6939,15623,14104,"25750,000","0,211","0,548",N
II Q 2013,PLN,3804,2455,2459,1980,111,2566,11526,9009,"25750,000","0,077","0,350",N
III Q 2013,PLN,4172,3002,2999,2390,113,3115,6706,5385,"25750,000","0,093","0,209",N
IV Q 2013,PLN,4471,3029,3056,2472,133,3162,9591,7856,"25750,000","0,096","0,305",N
I Q 2014,PLN,6494,3577,3598,2859,194,3771,12912,10711,"25750,000","0,111","0,416",N
I Q 2012,PLN,0,0,0,0,0,0,3507,2820,"25750,000","0,000","0,110",N
IV Q 2012,PLN,0,0,0,0,0,0,7002,4931,"25750,000","0,000","0,191",N
I Q 2013,,3980,1810,1833,1361,132,1942,8264,7015,"25750,000","0,053","0,272",N
