kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,5498,-7404,-7519,-8699,145,-7259,13118,968,"2735,500","-3,180","0,354",N
I Q 2023,PLN,3944,-830,-999,-949,86,-744,14936,19,"2735,500","-0,347","0,007",N
II Q 2023,PLN,5594,83,-79,34,86,169,14705,53,"2735,500","0,012","0,019",N
III Q 2023,PLN,6253,418,169,269,224,642,15392,322,"2735,500","0,098","0,118",N
IV Q 2021,PLN,9775,-1820,-1834,-1305,168,-1652,24488,11608,"2735,500","-0,477","4,243",N
I Q 2022,PLN,8075,-421,-422,-387,161,-260,22123,11806,"2735,500","-0,141","4,316",N
II Q 2022,PLN,7314,-420,-404,-529,228,-192,21557,11277,"2735,500","-0,193","4,122",N
III Q 2022,PLN,6376,-1475,-1608,-1577,163,-1312,19762,9699,"2735,500","-0,576","3,546",N
IV Q 2020,PLN,8828,390,369,198,38,428,21913,12370,"2735,500","0,072","4,522",N
I Q 2021,PLN,6683,-422,-424,-545,269,-153,22011,11825,"2735,500","-0,199","4,323",N
II Q 2021,PLN,7008,-232,-283,-302,168,-64,21767,11503,"2735,500","-0,110","4,205",N
III Q 2021,PLN,10301,1126,1136,1474,167,1293,24820,12913,"2735,500","0,539","4,721",N
IV Q 2019,PLN,15026,1406,1229,1052,342,1748,28433,13602,"2735,500","0,385","4,972",N
I Q 2020,PLN,9675,-598,-596,-590,333,-265,26522,13012,"2735,500","-0,216","4,757",N
II Q 2020,PLN,11100,-128,-209,-250,314,186,26874,12762,"2735,500","-0,091","4,665",N
III Q 2020,PLN,9721,-311,-337,-186,558,247,27835,12172,"2735,500","-0,068","4,450",N
IV Q 2018,PLN,11136,22,-38,-54,180,202,22660,12278,"2735,500","-0,020","4,488",N
I Q 2019,PLN,8013,-167,-207,-272,336,169,23478,12006,"2735,500","-0,099","4,389",N
II Q 2019,PLN,9657,15,-61,-17,343,358,24192,11989,"2735,500","-0,006","4,383",N
III Q 2019,PLN,13419,828,799,597,342,1170,26936,12586,"2735,500","0,218","4,601",N
IV Q 2017,PLN,12169,-2773,-2543,-2774,181,-2592,24175,12174,"2735,500","-1,014","4,450",N
I Q 2018,PLN,9718,373,318,222,192,565,22002,12360,"2735,500","0,081","4,518",N
II Q 2018,PLN,10532,-880,-893,-886,205,-675,25396,11088,"2735,500","-0,324","4,053",N
III Q 2018,PLN,12100,1321,1267,1230,206,1527,23438,12318,"2735,500","0,450","4,503",N
IV Q 2016,PLN,12041,122,84,15,232,354,25672,15175,"2735,500","0,005","5,547",N
I Q 2017,PLN,10285,390,393,315,218,608,27024,15490,"2735,500","0,115","5,663",N
II Q 2017,PLN,9030,-460,-861,-726,219,-241,23686,14293,"2735,500","-0,265","5,225",N
III Q 2017,PLN,11037,1219,854,723,209,1428,23938,14948,"2735,500","0,264","5,464",N
IV Q 2015,PLN,7386,388,256,108,123,511,24079,15559,"2735,500","0,039","5,688",N
I Q 2016,PLN,6558,211,195,108,232,443,23460,15219,"2735,500","0,039","5,564",N
II Q 2016,PLN,10073,70,9,-39,223,293,26831,14525,"2735,500","-0,014","5,310",N
III Q 2016,PLN,12867,860,833,657,230,1090,28794,15138,"2735,500","0,240","5,534",N
IV Q 2014,PLN,13484,774,779,576,251,1025,28740,15693,"2735,500","0,211","5,737",N
I Q 2015,PLN,6261,198,191,126,199,397,23551,15819,"2735,500","0,046","5,783",N
II Q 2015,PLN,9778,-17,-62,-100,205,188,25451,15447,"2735,500","-0,037","5,647",N
III Q 2015,PLN,9816,32,71,-19,207,239,24970,15430,"2735,500","-0,007","5,641",N
IV Q 2013,PLN,7406,-447,-799,-683,252,-195,21796,14876,"2735,500","-0,250","5,438",N
I Q 2014,PLN,7050,309,287,225,265,574,21892,15101,"2735,500","0,082","5,520",N
II Q 2014,PLN,6287,82,21,-23,281,363,23571,14987,"2735,500","-0,008","5,479",N
III Q 2014,PLN,10583,422,351,130,281,703,25366,15117,"2735,500","0,048","5,526",N
IV Q 2012,PLN,6536,232,210,157,288,520,26361,16784,"2735,500","0,057","6,136",N
I Q 2013,PLN,6810,-3,-77,-90,305,302,23207,17055,"2735,500","-0,033","6,235",N
II Q 2013,PLN,6790,-231,-273,-292,304,73,23676,15893,"2735,500","-0,107","5,810",N
III Q 2013,PLN,6070,103,73,15,303,406,22690,15885,"2735,500","0,005","5,807",N
IV Q 2011,PLN,10541,513,578,626,196,709,26689,17047,"2735,500","0,229","6,232",N
I Q 2012,PLN,4581,29,124,29,333,362,23186,17017,"2735,500","0,011","6,221",N
II Q 2012,PLN,8047,374,392,344,314,688,24489,16793,"2735,500","0,126","6,139",N
III Q 2012,PLN,10134,412,456,354,321,733,0,0,"2735,500","0,129","0,000",N
IV Q 2010,PLN,6949,410,591,425,274,684,25296,16230,"2686,000","0,158","6,042",N
I Q 2011,PLN,4242,-108,34,8,343,235,22721,16450,"2735,500","0,003","6,014",N
II Q 2011,PLN,4900,52,187,90,268,320,22529,16616,"2735,500","0,033","6,074",N
III Q 2011,PLN,6142,137,203,181,403,540,0,0,"2735,500","0,066","0,000",N
IV Q 2009,PLN,4529,226,23,-4,314,540,28882,18373,"2686,000","-0,001","6,840",N
I Q 2010,PLN,3471,-151,-131,-131,314,163,24051,18169,"2686,000","-0,049","6,764",N
II Q 2010,PLN,3966,-285,-47,-122,306,21,24098,17555,"2686,000","-0,045","6,536",N
III Q 2010,PLN,5483,-34,66,21,319,285,0,0,"2686,000","0,008","0,000",N
IV Q 2008,PLN,8719,145,98,263,183,328,26797,17064,"2686,000","0,098","6,353",N
I Q 2009,PLN,5184,592,480,409,231,823,24743,17473,"2686,000","0,152","6,505",N
II Q 2009,PLN,4536,-32,58,100,224,192,25503,16751,"2686,000","0,037","6,236",N
III Q 2009,PLN,4529,226,23,-4,223,449,0,0,"2686,000","-0,001","0,000",N
IV Q 2007,PLN,6968,-1058,-1002,-1000,167,-891,25443,17473,"2686,000","-0,372","6,505",N
I Q 2008,PLN,4708,148,185,146,151,299,24056,17897,"2686,000","0,054","6,663",N
II Q 2008,PLN,5161,284,316,184,169,453,0,0,"2686,000","0,069","0,000",N
III Q 2008,PLN,7405,548,465,346,161,709,0,0,"2686,000","0,129","0,000",N
IV Q 2006,PLN,3600,920,1107,897,56,976,21645,18226,"2686,000","0,334","6,786",N
I Q 2007,PLN,2002,-181,-105,-103,136,-45,21081,18123,"2686,000","-0,038","6,747",N
II Q 2007,PLN,4982,350,424,319,86,436,0,0,"2686,000","0,119","0,000",N
III Q 2007,PLN,6142,98,110,36,177,275,0,0,"2686,000","0,013","0,000",N
I Q 2006,PLN,2054,-395,-385,-389,46,-349,4647,3409,"0,000",,,N
II Q 2006,PLN,3433,715,704,640,0,715,5364,4049,"0,000",,,N
III Q 2006,PLN,2126,72,87,73,104,176,0,0,"2686,000","0,027","0,000",N
