kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
I Q 2023,PLN,7346000,1494000,5346000,1965000,1454000,327000,443982000,39258000,"1250000,000","31,406","1,163",N
II Q 2023,PLN,7808000,1527000,5526000,1034000,587000,337000,460842000,41138000,"1250000,000","32,910","0,470",N
III Q 2023,PLN,8016000,1625000,5936000,3837000,2781000,346000,472949000,45421000,"1250000,000","36,337","2,225",N
IV Q 2023,PLN,8047000,1655000,6473000,1726000,680000,361000,501516000,45238000,"1250000,000","36,190","0,544",N
I Q 2022,PLN,3758000,1411000,4255000,1879000,1426000,304000,421576000,35729000,"1250000,000","28,583","1,141",N
II Q 2022,PLN,5304000,1528000,4691000,891000,421000,315000,428843000,30955000,"1250000,000","24,764","0,337",N
III Q 2022,PLN,3457000,1587000,2027000,-360000,-253000,317000,438503000,31705000,"1250000,000","25,364","-0,202",N
IV Q 2022,PLN,7232000,1533000,5259000,2357000,1718000,331000,431447000,35721000,"1250000,000","28,577","1,374",N
I Q 2021,PLN,2480000,1279000,3549000,1477000,1177000,294000,384253000,40589000,"1250000,000","32,471","0,942",N
II Q 2021,PLN,2563000,1333000,3703000,1760000,1236000,300000,392622000,41075000,"1250000,000","32,860","0,989",N
III Q 2021,PLN,2654000,1469000,3742000,1697000,1258000,308000,403521000,41548000,"1250000,000","33,238","1,006",N
IV Q 2021,PLN,2871000,1515000,3983000,1579000,1203000,309000,418086000,37707000,"1250000,000","30,166","0,962",N
I Q 2020,PLN,3294000,1249000,3595000,797000,503000,293000,364638000,42505000,"1250000,000","34,004","0,402",N
II Q 2020,PLN,2976000,1143000,3537000,1220000,803000,293000,377196000,44066000,"1250000,000","35,253","0,642",N
III Q 2020,PLN,2684000,1265000,3531000,1084000,712000,287000,376617000,44788000,"1250000,000","35,830","0,570",N
IV Q 2020,PLN,2652000,1293000,3656000,908000,627000,299000,376966000,39924000,"1250000,000","31,939","0,502",N
I Q 2019,PLN,3031000,1075000,3418000,1234000,862000,240000,325833000,39739000,"1250000,000","31,791","0,690",N
II Q 2019,PLN,3117000,1198000,3554000,1729000,1217000,256000,328992000,39634000,"1250000,000","31,707","0,974",N
III Q 2019,PLN,3252000,1232000,3683000,1669000,1229000,286000,341551000,41045000,"1250000,000","32,836","0,983",N
IV Q 2019,PLN,3237000,1253000,3748000,1187000,723000,267000,347897000,41587000,"1250000,000","33,270","0,578",N
I Q 2018,PLN,2748000,972000,3107000,1076000,757000,206000,295095000,36569000,"1250000,000","29,255","0,606",N
II Q 2018,PLN,2837000,1010000,3241000,1239000,933000,201000,298667000,36788000,"1250000,000","29,430","0,746",N
III Q 2018,PLN,2933000,1021000,3294000,1393000,1042000,204000,306082000,37722000,"1250000,000","30,178","0,834",N
IV Q 2018,PLN,3076000,1039000,3380000,1370000,1009000,210000,324255000,39111000,"1250000,000","31,289","0,807",N
I Q 2017,PLN,2620000,929000,2896000,790000,525000,209000,288516000,33349000,"1250000,000","26,679","0,420",N
II Q 2017,PLN,2693000,961000,2955000,1137000,857000,211000,286389000,34352000,"1250000,000","27,482","0,686",N
III Q 2017,PLN,2781000,1018000,3079000,1202000,902000,211000,289961000,35352000,"1250000,000","28,282","0,722",N
IV Q 2017,PLN,2825000,1010000,3163000,1120000,820000,213000,296912000,36267000,"1250000,000","29,014","0,656",N
I Q 2016,PLN,2391000,843000,2625000,798000,639000,191000,267090768,31053874,"1250000,000","24,843","0,511",N
