kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,7601,9,-452,-575,238,247,69357,53748,"16003,790","-0,036","3,358",N
I Q 2023,PLN,7643,202,1148,1105,253,455,71839,54853,"16003,790","0,069","3,428",N
II Q 2023,PLN,9723,1553,2693,2503,248,1801,71098,57356,"16003,790","0,156","3,584",N
III Q 2023,PLN,7570,677,2800,2370,233,910,74451,59726,"16003,790","0,148","3,732",N
IV Q 2021,PLN,6987,-838,-1572,-1104,300,-538,69571,53572,"16003,790","-0,069","3,347",N
I Q 2022,PLN,7343,-66,1871,1830,283,217,72678,55402,"16003,790","0,114","3,462",N
II Q 2022,PLN,6233,87,-2006,-1612,272,359,69144,53790,"16003,790","-0,101","3,361",N
III Q 2022,PLN,6557,764,413,533,253,1017,69482,54323,"16003,790","0,033","3,394",N
IV Q 2020,PLN,16463,2274,2569,2068,377,2651,66800,49234,"16003,790","0,129","3,076",N
I Q 2021,PLN,7937,230,1058,958,240,470,67504,50211,"16003,790","0,060","3,137",N
II Q 2021,PLN,7385,375,5439,4490,256,631,71367,54682,"16003,790","0,281","3,417",N
III Q 2021,PLN,7157,-384,-124,-6,258,-126,70230,54676,"16003,790","0,000","3,416",N
IV Q 2019,PLN,6288,-1226,-1310,-1144,325,-901,52260,40877,"16703,790","-0,068","2,447",N
I Q 2020,PLN,7159,359,221,167,290,649,54434,41044,"16003,790","0,010","2,565",N
II Q 2020,PLN,6562,1055,3160,3137,287,1342,56666,44181,"16003,790","0,196","2,761",N
III Q 2020,PLN,15987,3338,3674,2985,281,3619,63697,47166,"16003,790","0,187","2,947",N
IV Q 2018,PLN,6549,-183,129,109,201,18,53068,44334,"16703,790","0,007","2,654",N
I Q 2019,PLN,7565,-600,-272,-346,200,-400,52260,40877,"16703,790","-0,021","2,447",N
II Q 2019,PLN,6963,-267,-405,-458,205,-62,53566,43544,"16703,790","-0,027","2,607",N
III Q 2019,PLN,6800,-367,-859,-856,209,-158,51885,42688,"16703,790","-0,051","2,556",N
IV Q 2017,PLN,7006,-379,-173,-340,220,-159,53311,44131,"16703,790","-0,020","2,642",N
I Q 2018,PLN,7438,-210,114,72,241,31,54471,44202,"16703,790","0,004","2,646",N
II Q 2018,PLN,8173,30,167,42,232,262,53937,44106,"16703,790","0,003","2,640",N
III Q 2018,PLN,7637,-195,132,134,213,18,53834,44113,"16703,790","0,008","2,641",N
IV Q 2016,PLN,11896,990,1121,955,210,1200,59489,34942,"8352,875","0,114","4,183",N
I Q 2017,PLN,10389,797,831,918,206,1003,53356,44327,"16703,790","0,055","2,654",N
II Q 2017,PLN,7879,-281,-49,-72,207,-74,52861,44304,"16703,790","-0,004","2,652",N
