kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,112738,24556,22133,8834,6848,31404,865600,218720,"14180,000","0,623","15,425",N
I Q 2023,PLN,110531,23973,17807,9059,7518,31491,867703,225240,"14180,000","0,639","15,884",N
II Q 2023,PLN,116770,25199,24475,10349,7947,33146,863492,216277,"14180,000","0,730","15,252",N
III Q 2023,PLN,120169,27136,16638,10029,8218,35354,867894,236466,"14180,000","0,707","16,676",N
IV Q 2021,PLN,87233,9786,7274,3078,6487,16273,579276,182345,"14180,000","0,217","12,859",N
I Q 2022,PLN,83920,14555,12543,8479,6167,20722,584416,192809,"14180,000","0,598","13,597",N
II Q 2022,PLN,87134,15107,10257,3714,6276,21383,860238,211791,"14180,000","0,262","14,936",N
III Q 2022,PLN,108385,20124,7685,2984,7283,27407,866047,210675,"14180,000","0,210","14,857",N
IV Q 2020,PLN,70863,10841,7695,3997,4520,15361,374991,67859,"14180,000","0,282","4,786",N
I Q 2021,PLN,67279,12682,10014,6899,4989,17671,383619,74734,"14180,000","0,487","5,270",N
II Q 2021,PLN,68276,13746,12921,8430,4828,18574,541295,165949,"14180,000","0,594","11,703",N
III Q 2021,PLN,73812,12342,10891,7030,5133,17475,576334,172858,"14180,000","0,496","12,190",N
IV Q 2019,PLN,47752,8812,6947,3774,4144,12956,289884,84855,"14180,000","0,266","5,984",N
I Q 2020,PLN,49489,9410,5936,3889,4192,13602,315316,61388,"14180,000","0,274","4,329",N
II Q 2020,PLN,52928,10068,8786,5742,4212,14280,319971,67080,"14180,000","0,405","4,731",N
III Q 2020,PLN,49444,10674,9806,6841,4348,15022,328087,69885,"14180,000","0,482","4,928",N
IV Q 2018,PLN,37243,5554,4299,2144,3980,9534,247325,88159,"14180,000","0,151","6,217",N
I Q 2019,PLN,37264,7143,5954,3401,3485,10628,247513,103192,"14180,000","0,240","7,277",N
II Q 2019,PLN,40077,7357,6073,3303,3665,11022,270341,78370,"14180,000","0,233","5,527",N
III Q 2019,PLN,44437,8438,6610,3366,3964,12402,291172,84505,"14180,000","0,237","5,959",N
IV Q 2017,PLN,27767,3733,2578,1490,2056,5789,234809,90886,"10680,000","0,140","8,510",N
I Q 2018,PLN,29122,4069,3259,1744,2296,6365,192944,92677,"14180,000","0,123","6,536",N
II Q 2018,PLN,30599,4094,3491,1946,2085,6179,217961,94883,"14180,000","0,137","6,691",N
III Q 2018,PLN,31031,5280,4451,2744,2619,7899,217551,97627,"14180,000","0,194","6,885",N
II Q 2016,PLN,0,0,0,0,0,0,80569,17683,"10680,000","0,000","1,656",N
I Q 2017,PLN,20149,3547,1956,947,2273,5820,0,0,"10680,000","0,089","0,000",N
II Q 2017,PLN,22714,4439,3723,1410,1631,6070,149072,32257,"10680,000","0,132","3,020",N
III Q 2017,PLN,23107,4878,4162,1608,1822,6700,0,0,"10680,000","0,151","0,000",N
 Q 0000,,0,0,0,0,0,0,0,0,,,,N
