kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,770294,191518,189479,150704,3973,195491,4111956,1413214,"25548,422","5,899","55,315",N
I Q 2023,PLN,822009,197301,200875,158767,4404,201705,4038654,1571717,"25598,422","6,202","61,399",N
II Q 2023,PLN,452508,73748,80968,63796,5788,79536,4376077,1355362,"25698,422","2,482","52,741",N
III Q 2023,PLN,325918,44223,47777,37709,4939,49162,4766771,1389869,"25698,422","1,467","54,084",N
IV Q 2021,PLN,421571,54769,51372,40936,3860,58629,3877643,1240450,"25398,422","1,612","48,840",N
I Q 2022,PLN,726979,173887,177964,141738,4151,178038,4008888,1406988,"25548,422","5,548","55,071",N
II Q 2022,PLN,601846,108648,115109,94044,4365,113013,4042037,1240290,"25548,422","3,681","48,547",N
III Q 2022,PLN,320189,27486,30068,23778,4018,31504,4149625,1262866,"25548,422","0,931","49,430",N
IV Q 2020,PLN,679660,158474,160137,127011,3544,162018,3253210,1157433,"25218,422","5,036","45,896",N
I Q 2021,PLN,807913,215853,216080,174482,3692,219545,3147573,1341507,"25398,422","6,870","52,819",N
II Q 2021,PLN,336510,73754,72263,58042,3863,77617,3248396,1147914,"25398,422","2,285","45,196",N
III Q 2021,PLN,331497,68677,65770,53670,3849,72526,3717981,1204632,"25398,422","2,113","47,429",N
IV Q 2019,PLN,507235,108494,108755,85679,3794,112288,2960936,1084197,"25068,422","3,418","43,250",N
I Q 2020,PLN,314141,49719,48142,38537,3934,53653,3436099,1127928,"25068,422","1,537","44,994",N
II Q 2020,PLN,458020,104187,98328,79133,3651,107838,3356462,1207887,"25218,422","3,138","47,897",N
III Q 2020,PLN,363191,73887,72020,57561,3607,77494,3179330,1026913,"25218,422","2,282","40,721",N
IV Q 2018,PLN,748954,158537,158956,128816,2478,161015,2538953,1046473,"24968,422","5,159","41,912",N
I Q 2019,PLN,528187,105296,104740,84263,3685,108981,2693477,1134454,"25068,422","3,361","45,254",N
II Q 2019,PLN,238654,38157,38438,31056,3720,41877,2725514,939388,"25068,422","1,239","37,473",N
III Q 2019,PLN,387645,68743,68549,55017,3745,72488,2848485,994895,"25068,422","2,195","39,687",N
IV Q 2017,PLN,723966,145707,146083,116713,2133,147840,2390395,1002259,"24868,422","4,693","40,302",N
I Q 2018,PLN,203480,22544,22396,17515,2324,24868,2480672,1023692,"24968,422","0,701","40,999",N
II Q 2018,PLN,435713,72808,72797,58791,2457,75265,2608115,894249,"24968,422","2,355","35,815",N
III Q 2018,PLN,265786,28130,28493,21899,2335,30465,2610014,917594,"24968,422","0,877","36,750",N
IV Q 2016,PLN,567090,105032,105460,85289,1466,106498,1977292,929507,"24782,592","3,441","37,506",N
I Q 2017,PLN,113011,-950,-982,-1008,1484,534,2039642,931864,"24868,422","-0,041","37,472",N
II Q 2017,PLN,322505,58280,59030,48981,1588,59868,2288393,855187,"24868,422","1,970","34,388",N
III Q 2017,PLN,245201,32355,32101,25988,2125,34480,2384192,881248,"24868,422","1,045","35,436",N
IV Q 2015,PLN,479988,81763,81788,66026,1206,82969,1752953,883604,"24771,272","2,665","35,671",N
I Q 2016,PLN,139058,7346,6379,5118,1251,8597,1860715,888391,"24771,272","0,207","35,864",N
II Q 2016,PLN,228657,23231,23172,18415,1321,24552,2030738,826746,"24782,592","0,743","33,360",N
III Q 2016,PLN,218211,21010,20889,16828,1413,22423,2059207,843716,"24782,592","0,679","34,045",N
IV Q 2014,PLN,262756,36881,36622,29521,950,37831,1606257,858517,"24770,272","1,192","34,659",N
I Q 2015,PLN,72526,-5695,-6522,-5401,1019,-4676,1762567,853131,"24771,272","-0,218","34,440",N
II Q 2015,PLN,157769,13167,12961,10553,1044,14211,1858628,807949,"24771,272","0,426","32,616",N
III Q 2015,PLN,193912,13224,12386,9547,1140,14364,1880263,817498,"24771,272","0,385","33,002",N
IV Q 2013,PLN,212597,35660,33709,25930,736,36396,1728894,857054,"24753,197","1,048","34,624",N
I Q 2014,PLN,198660,8861,11661,9253,714,9575,1666207,866567,"24770,272","0,374","34,984",N
II Q 2014,PLN,162960,2986,2596,1627,759,3745,1616607,813706,"24770,272","0,066","32,850",N
III Q 2014,PLN,159888,20291,18555,15267,836,21127,1664612,828979,"24770,272","0,616","33,467",N
IV Q 2012,PLN,238270,32058,31819,25454,733,32791,1759690,893022,"24715,272","1,030","36,132",N
I Q 2013,PLN,220313,32993,32554,26323,766,33759,1710844,919738,"24741,272","1,064","37,174",N
II Q 2013,PLN,119877,1861,1402,1053,827,2688,1658362,829770,"24741,272","0,043","33,538",N
III Q 2013,PLN,123590,2820,2028,1126,810,3630,1700460,830902,"24741,272","0,046","33,584",N
IV Q 2011,PLN,210980,47208,48160,38968,652,47860,1916100,835706,"24560,222","1,587","34,027",N
I Q 2012,PLN,141929,18540,18216,14576,723,19263,1964386,852195,"24670,397","0,591","34,543",N
II Q 2012,PLN,166118,19063,19471,15650,749,19812,1986757,831119,"24670,397","0,634","33,689",N
III Q 2012,PLN,305096,43850,44006,35537,789,44639,0,0,"24670,397","1,440","0,000",N
IV Q 2010,PLN,96422,9361,8788,7012,594,9955,1623749,773481,"24560,222","0,286","31,493",N
I Q 2011,PLN,20175,-14780,-15041,-12241,565,-14215,1704104,761901,"24560,222","-0,498","31,022",N
II Q 2011,PLN,146018,23896,23619,19364,581,24477,1767310,759807,"24560,222","0,788","30,936",N
III Q 2011,PLN,201501,46857,46074,36568,652,47509,0,0,"24560,222","1,489","0,000",N
IV Q 2009,PLN,189647,17766,14651,11462,591,18357,1578299,748830,"24560,222","0,467","30,490",N
I Q 2010,PLN,159902,17421,14917,11819,580,18001,1452478,761633,"24560,222","0,481","31,011",N
II Q 2010,PLN,142832,19070,16666,13186,587,19657,1561255,756166,"24560,222","0,537","30,788",N
III Q 2010,PLN,114523,13198,10718,8398,619,13817,0,0,"24560,222","0,342","0,000",N
IV Q 2008,PLN,92227,4952,5114,2470,702,5654,1764592,683453,"24560,222","0,101","27,828",N
I Q 2009,PLN,190628,53488,51749,41615,649,54137,1723386,726080,"24560,222","1,694","29,563",N
II Q 2009,PLN,191954,30710,28347,22617,598,31308,1653930,730551,"24560,222","0,921","29,745",N
III Q 2009,PLN,132134,9193,6006,4513,590,9783,0,0,"24560,222","0,184","0,000",N
IV Q 2007,PLN,204195,52324,54398,43122,628,52952,1252067,696138,"24560,222","1,756","28,344",N
