kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,322,-154,-271,-271,0,-154,1192,-817,"11635,281","-0,023","-0,070",N
I Q 2023,PLN,0,-182,-199,-199,0,-182,2651,379,"13962,336","-0,014","0,027",N
II Q 2023,PLN,0,-196,-180,-180,0,-196,2363,200,"13962,336","-0,013","0,014",N
III Q 2023,PLN,0,117,116,116,0,117,2438,316,"13962,336","0,008","0,023",N
IV Q 2021,PLN,438,-194,-328,-328,0,-194,1825,-83,"11635,281","-0,028","-0,007",N
I Q 2022,PLN,578,44,28,28,0,44,1888,-55,"11635,281","0,002","-0,005",N
II Q 2022,PLN,713,-432,-416,-416,0,-432,1700,-471,"11635,281","-0,036","-0,040",N
III Q 2022,PLN,910,-75,-75,-75,0,-75,1785,-546,"11635,281","-0,006","-0,047",N
IV Q 2020,PLN,1488,1065,941,941,0,1065,2091,-270816,"11635,281","0,081","-23,275",N
I Q 2021,PLN,617,293,293,293,7,300,2309,-270523,"11635,281","0,025","-23,250",N
II Q 2021,PLN,654,270851,271220,271220,0,270851,6422,697,"11635,281","23,310","0,060",N
III Q 2021,PLN,458,-197,-452,-452,0,-197,2164,245,"11635,281","-0,039","0,021",N
IV Q 2019,PLN,443,-82,-8155,-8156,0,-82,1142,-271516,"11635,281","-0,701","-23,336",N
I Q 2020,PLN,402,82,85,85,0,82,1300,-271431,"11635,281","0,007","-23,328",N
II Q 2020,PLN,509,-188,-183,-183,0,-188,1300,-271614,"11635,281","-0,016","-23,344",N
III Q 2020,PLN,416,-147,-143,-143,0,-147,1167,-271757,"11635,281","-0,012","-23,356",N
IV Q 2018,PLN,2919,-1719,-1937,-4960,310,-1409,12527,-17412,"11635,281","-0,426","-1,496",N
I Q 2019,PLN,276,96,-251270,-251270,0,96,2905,-268683,"11635,281","-21,596","-23,092",N
II Q 2019,PLN,668,-804,-5056,-1432,0,-804,1169,-270115,"11635,281","-0,123","-23,215",N
III Q 2019,PLN,554,-112,-110,-109,0,-112,4314,-270223,"11635,281","-0,009","-23,224",N
IV Q 2017,PLN,2930,-425,-231165,-231278,643,218,10620,-229622,"11635,281","-19,877","-19,735",N
I Q 2018,PLN,2894,-517,-526,-533,229,-288,11079,-230155,"11635,281","-0,046","-19,781",N
II Q 2018,PLN,2392,17635,217787,217794,159,17794,13173,-12362,"11635,281","18,718","-1,062",N
III Q 2018,PLN,2645,-538,-71,-92,131,-407,12928,-12453,"11635,281","-0,008","-1,070",N
IV Q 2016,PLN,2353,-10931,-16249,-35443,649,-10282,80657,30763,"11662,677","-3,039","2,638",N
I Q 2017,PLN,2976,-946,129539,111373,219,-727,57006,-3040,"11635,281","9,572","-0,261",N
II Q 2017,PLN,2176,4969,6556,6775,144,5113,22762,3736,"11635,281","0,582","0,321",N
III Q 2017,PLN,2227,-3437,-2094,-2080,-364,-3801,20203,1656,"11635,281","-0,179","0,142",N
IV Q 2015,PLN,49560,-2370,45032,44196,4030,1660,164468,99292,"11662,677","3,790","8,514",N
I Q 2016,PLN,45020,5717,3749,3749,0,5717,180695,102672,"11662,677","0,321","8,803",N
II Q 2016,PLN,-37135,-10021,-7723,3691,0,-10021,160094,106395,"11662,677","0,316","9,123",N
III Q 2016,PLN,2891,-408,-2561,-127,-896,-1304,109616,66268,"11662,677","-0,011","5,682",N
IV Q 2014,PLN,71215,5666,6410,5145,746,6412,150213,73078,"11308,323","0,455","6,462",N
I Q 2015,PLN,29871,2116,1387,5496,591,2707,145834,78573,"11308,323","0,486","6,948",N
II Q 2015,PLN,36619,-759,-551,2856,609,-150,155164,75148,"11308,323","0,253","6,645",N
III Q 2015,PLN,30477,559,-33,2868,-1206,-647,175723,77158,"11308,323","0,254","6,823",N
IV Q 2013,PLN,66492,3026,2418,8342,370,3396,127248,48117,"11308,323","0,738","4,255",N
I Q 2014,PLN,49808,3008,16083,14494,828,3836,122972,59891,"11308,323","1,282","5,296",N
II Q 2014,PLN,61603,3051,2353,2653,1056,4107,128795,63139,"11308,323","0,235","5,583",N
III Q 2014,PLN,22338,-6398,-1871,2921,809,-5589,111126,59166,"11308,323","0,258","5,232",N
IV Q 2012,PLN,46307,6888,4363,4317,2294,9182,72572,24637,"7000,000","0,617","3,520",N
I Q 2013,PLN,38983,1989,1660,840,724,2713,73629,26161,"11308,323","0,074","2,313",N
II Q 2013,PLN,38046,3075,2568,3163,1036,4111,92516,32211,"11308,323","0,280","2,848",N
III Q 2013,PLN,52951,3490,2789,3380,431,3921,105979,35487,"11308,323","0,299","3,138",N
IV Q 2011,PLN,33984,5212,6093,3002,267,5479,55076,15436,"7000,000","0,429","2,205",N
I Q 2012,PLN,24149,1695,1404,400,331,2026,53524,15716,"7000,000","0,057","2,245",N
II Q 2012,PLN,28594,1921,2629,1137,398,2319,56843,16518,"7000,000","0,162","2,360",N
III Q 2012,PLN,26568,1406,1190,1161,341,1747,58944,17679,"7000,000","0,166","2,526",N
IV Q 2010,PLN,20559,2668,2616,1420,224,2892,30769,10174,"0,000",,,N
I Q 2011,PLN,14452,819,676,114,136,955,30766,10288,"0,000",,,N
II Q 2011,PLN,19493,1781,1686,928,206,1987,37772,12007,"0,000",,,N
III Q 2011,PLN,24046,2073,1934,1088,224,2297,0,0,"0,000",,,N
IV Q 2009,PLN,10297,1781,1907,1470,20,1801,17000,7871,"5000,000","0,294","1,574",N
I Q 2010,PLN,7391,-540,-433,-661,87,-453,19854,7098,"5000,000","-0,132","1,420",N
II Q 2010,PLN,13359,3553,3202,2024,120,3673,20158,8835,"5000,000","0,405","1,767",N
III Q 2010,PLN,12054,498,227,-256,39,537,0,0,"0,000",,,N
IV Q 2008,PLN,2444,0,544,364,0,0,12045,7526,"5000,000","0,073","1,505",N
I Q 2009,PLN,4786,-362,-300,-329,81,-281,11197,7340,"5000,000","-0,066","1,468",N
II Q 2009,PLN,7414,537,660,302,74,611,12917,7443,"5000,000","0,060","1,489",N
III Q 2009,PLN,7606,-175,-1047,-1182,54,-121,11533,6255,"5000,000","-0,236","1,251",N
II Q 2008,PLN,0,0,0,0,0,0,12044,7526,"5000,000","0,000","1,505",N
