kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,203361,14186,16657,3519,12555,26741,1004121,212637,"75362,932","0,047","2,822",N
I Q 2023,PLN,175171,-5959,-10964,-11285,11378,5419,956140,201504,"75362,932","-0,150","2,674",N
II Q 2023,PLN,210049,11549,7432,4136,10289,21838,1005349,201248,"75362,932","0,055","2,670",N
III Q 2023,PLN,264005,9006,430,-1462,11930,20936,1015056,200327,"75362,932","-0,019","2,658",N
IV Q 2021,PLN,180041,8205,15533,13588,16628,24833,908449,197887,"75362,932","0,180","2,626",N
I Q 2022,PLN,171498,-3039,-8075,-8970,9233,6194,1023216,197490,"75362,932","-0,119","2,621",N
II Q 2022,PLN,276766,20299,12075,8658,11165,31464,1018833,203232,"75362,932","0,115","2,697",N
III Q 2022,PLN,234879,17693,11295,5845,9724,27417,1037274,209530,"75362,932","0,078","2,780",N
IV Q 2020,PLN,174211,7474,4861,832,4475,11949,648759,192051,"75362,932","0,011","2,548",N
I Q 2021,PLN,95776,-2500,-5208,-4234,5109,2609,656218,187897,"75362,932","-0,056","2,493",N
II Q 2021,PLN,130783,3893,3114,1011,8677,12570,823715,188622,"75362,932","0,013","2,503",N
III Q 2021,PLN,169203,8060,3641,2174,0,8060,858452,191033,"75362,932","0,029","2,535",N
IV Q 2019,PLN,147567,2667,2270,-2472,6257,8924,692742,194824,"75362,932","-0,033","2,585",N
I Q 2020,PLN,111818,45,-4058,-5144,5351,5396,691069,190147,"75362,932","-0,068","2,523",N
II Q 2020,PLN,117657,2368,1443,-1529,4951,7319,692311,186037,"75362,932","-0,020","2,469",N
III Q 2020,PLN,128675,5410,3300,2875,6245,11655,680450,189029,"75362,932","0,038","2,508",N
IV Q 2018,PLN,86777,-2945,-5378,-4333,2545,-400,424402,189494,"75362,932","-0,057","2,514",N
I Q 2019,PLN,61840,493,-1516,-766,3950,4443,499987,189641,"75362,932","-0,010","2,516",N
II Q 2019,PLN,93711,1869,1550,-292,3574,5443,692742,194824,"75362,932","-0,004","2,585",N
III Q 2019,PLN,115746,5471,2310,1264,3288,8759,656367,184786,"75362,932","0,017","2,452",N
