kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
I Q 2023,BGN,467204,32078,37219,32254,13399,45477,1311711,736289,"134797,899","0,239","5,462",N
II Q 2023,BGN,449688,31657,35719,31208,13825,45482,1349195,697339,"134797,899","0,232","5,173",N
III Q 2023,BGN,458090,16369,16737,14279,14957,31326,1439574,716423,"134797,899","0,106","5,315",N
IV Q 2023,BGN,499440,17435,21223,17466,13701,31136,1509892,737539,"172590,578","0,101","4,273",N
I Q 2022,BGN,397570,21827,25028,20681,12811,34638,1198748,665656,"134797,899","0,153","4,938",N
II Q 2022,BGN,405349,21994,27195,22684,12842,34836,1215889,686947,"134797,899","0,168","5,096",N
III Q 2022,BGN,415881,21195,26605,24519,12982,34177,1253510,710327,"134797,899","0,182","5,270",N
IV Q 2022,BGN,444216,22865,6248,3237,13464,36329,1253978,704658,"134797,899","0,024","5,228",N
I Q 2021,BGN,378857,19924,21655,18136,13480,33404,1219515,571474,"134797,899","0,135","4,239",N
II Q 2021,BGN,380187,13973,15600,14056,13449,27422,1224794,584385,"134797,899","0,104","4,335",N
III Q 2021,BGN,420285,21294,21681,18336,13630,34924,1230571,601424,"134797,899","0,136","4,462",N
IV Q 2021,BGN,423981,8328,38638,38968,12628,20956,1204978,646975,"134797,899","0,289","4,800",N
I Q 2020,BGN,366045,16378,10903,10797,10800,27178,1214275,566014,"134797,899","0,080","4,199",N
II Q 2020,BGN,312952,10368,11398,9822,10965,21333,1184686,566792,"134797,899","0,073","4,205",N
III Q 2020,BGN,339449,6072,-275,1254,10976,17048,1182925,561853,"134797,899","0,009","4,168",N
IV Q 2020,BGN,420380,12982,9416,7932,13892,26874,1242112,553269,"134797,899","0,059","4,104",N
I Q 2019,BGN,313376,17519,19166,15432,10595,28114,1100158,493983,"134797,899","0,114","3,665",N
II Q 2019,BGN,298561,10612,8266,7215,10636,21248,1124816,500045,"134797,899","0,054","3,710",N
III Q 2019,BGN,312839,12858,15083,11131,11383,24241,1151461,512422,"134797,899","0,083","3,801",N
IV Q 2019,BGN,356811,18703,45898,53216,11390,30093,1175272,556431,"134797,899","0,395","4,128",N
I Q 2018,BGN,292863,16793,15465,12304,8219,25012,988070,482219,"134797,899","0,091","3,577",N
II Q 2018,BGN,276899,10352,10196,8435,8223,18575,989017,474904,"134797,899","0,063","3,523",N
III Q 2018,BGN,291101,7024,6354,6215,8328,15352,998804,475504,"134797,899","0,046","3,528",N
IV Q 2018,BGN,318280,4974,3324,1389,8365,13339,1010603,475560,"134797,899","0,010","3,528",N
I Q 2017,BGN,239728,21466,20578,17002,7234,28700,858356,474299,"134797,899","0,126","3,519",N
II Q 2017,BGN,230572,12277,13691,11907,7825,20102,904672,474024,"134797,899","0,088","3,517",N
III Q 2017,BGN,249411,9813,6379,3760,7960,17773,950000,481209,"134797,899","0,028","3,570",N
IV Q 2017,BGN,297394,12280,11702,7329,7089,19369,980733,469883,"134797,899","0,054","3,486",N
I Q 2016,BGN,215812,15437,12289,10442,6800,22237,832251,415279,"134797,899","0,077","3,081",N
II Q 2016,BGN,207920,6638,16834,15862,6667,13305,825246,422748,"134797,899","0,118","3,136",N
III Q 2016,BGN,214658,9821,9979,5323,6662,16483,833404,428028,"134797,899","0,039","3,175",N
IV Q 2016,BGN,238695,13055,23007,19011,8576,21631,859221,457490,"134797,899","0,141","3,394",N
I Q 2015,BGN,221611,17635,12706,9241,6606,24241,843219,396151,"134797,899","0,069","2,939",N
II Q 2015,BGN,217198,9946,18729,17663,6611,16557,858394,413763,"134797,899","0,131","3,070",N
III Q 2015,BGN,208792,2067,-1122,-3045,6386,8453,852060,410257,"134797,899","-0,023","3,043",N
IV Q 2015,BGN,227383,6792,-2738,-2545,6723,13515,835627,405891,"134797,899","-0,019","3,011",N
I Q 2014,BGN,213634,21127,15062,12568,7593,28720,799158,370468,"132000,000","0,095","2,807",N
II Q 2014,BGN,201193,10103,8326,5564,6957,17060,807468,368138,"132000,000","0,042","2,789",N
III Q 2014,BGN,202895,5075,4067,2014,6744,11819,820757,370438,"132000,000","0,015","2,806",N
