kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,937456,37765,31751,22406,19412,57177,2104817,554278,"60375,000","0,371","9,181",N
I Q 2023,PLN,848775,26438,20602,13662,19339,45777,2157806,572601,"60375,000","0,226","9,484",N
II Q 2023,PLN,852411,43706,48254,40528,19050,62756,2126899,582565,"60375,000","0,671","9,649",N
III Q 2023,PLN,741469,55309,42804,30865,17648,72957,2195009,616074,"60375,000","0,511","10,204",N
IV Q 2021,PLN,767196,7870,906,1660,16399,24269,1857513,440307,"60375,000","0,027","7,293",N
I Q 2022,PLN,814211,18423,12742,8973,18099,36522,2094449,431736,"60375,000","0,149","7,151",N
II Q 2022,PLN,821957,43787,69734,75005,17311,61098,2182041,506526,"60375,000","1,242","8,390",N
III Q 2022,PLN,859742,30945,12519,7896,17298,48243,2258353,553831,"60375,000","0,131","9,173",N
IV Q 2020,PLN,514555,22893,20356,18541,15414,38307,1479268,403749,"60375,000","0,307","6,687",N
I Q 2021,PLN,633018,28027,25957,18752,15738,43765,1638114,424533,"60375,000","0,311","7,032",N
II Q 2021,PLN,675335,31351,26075,21363,16465,47816,1740149,429836,"60375,000","0,354","7,119",N
III Q 2021,PLN,620871,12045,6246,5479,16565,28610,1777856,438241,"60375,000","0,091","7,259",N
IV Q 2019,PLN,505564,8991,6667,4881,13565,22556,1397778,377096,"60375,000","0,081","6,246",N
I Q 2020,PLN,472458,2970,-7916,-6367,14724,17694,1513422,367649,"60375,000","-0,105","6,089",N
II Q 2020,PLN,342119,-7838,-8352,7735,13903,6065,1363369,378725,"60375,000","0,128","6,273",N
III Q 2020,PLN,488170,18992,15904,11204,14984,33976,1444854,387620,"60375,000","0,186","6,420",N
IV Q 2018,PLN,613327,18627,13715,13190,9770,28397,1414158,336735,"60375,000","0,218","5,577",N
I Q 2019,PLN,639886,29338,28737,19451,12790,42128,1546487,357741,"60375,000","0,322","5,925",N
II Q 2019,PLN,686296,30294,27761,20677,13000,43294,1535060,356818,"60375,000","0,342","5,910",N
III Q 2019,PLN,511441,21064,17308,12633,12793,33857,1437765,372670,"60375,000","0,209","6,173",N
IV Q 2017,PLN,419601,23443,21697,33967,7574,31017,951709,312763,"60375,000","0,563","5,180",N
I Q 2018,PLN,479938,25552,23069,19813,7793,33345,1080565,329083,"60375,000","0,328","5,451",N
II Q 2018,PLN,503477,26282,22899,18522,8108,34390,1133050,333715,"60375,000","0,307","5,527",N
III Q 2018,PLN,471571,25620,23854,17844,8070,33690,1244546,350090,"60375,000","0,296","5,799",N
IV Q 2016,PLN,330124,15755,17185,10464,6888,22643,772695,261560,"60375,000","0,173","4,332",N
I Q 2017,PLN,380132,21728,22866,14251,6550,28278,852139,273569,"60375,000","0,236","4,531",N
II Q 2017,PLN,410690,22827,20553,14340,6159,28986,885658,272684,"60375,000","0,238","4,517",N
III Q 2017,PLN,386826,21039,19332,14765,6807,27846,929021,288136,"60375,000","0,245","4,772",N
IV Q 2015,PLN,142397,2467,-244,20437,4140,6607,489413,216713,"60375,000","0,339","3,589",N
I Q 2016,PLN,175201,14253,12615,9986,4443,18696,558519,227030,"60375,000","0,165","3,760",N
II Q 2016,PLN,376576,31217,32280,22020,6276,37493,815751,238433,"60375,000","0,365","3,949",N
III Q 2016,PLN,315797,21183,19076,12657,6083,27266,758199,249782,"60375,000","0,210","4,137",N
IV Q 2014,PLN,119727,1636,-9456,6246,3634,5270,394310,193862,"60375,000","0,103","3,211",N
I Q 2015,PLN,138401,3574,3979,2852,3803,7377,426054,184917,"60375,000","0,047","3,063",N
II Q 2015,PLN,180779,24224,21194,20329,4034,28258,493859,174893,"60375,000","0,337","2,897",N
III Q 2015,PLN,168746,11424,9347,7245,4100,15524,482737,182968,"60375,000","0,120","3,031",N
IV Q 2013,PLN,150530,7334,5474,5161,3627,10961,375327,174556,"60375,000","0,085","2,891",N
I Q 2014,PLN,147390,6795,1914,2588,3632,10427,402224,177037,"60375,000","0,043","2,932",N
II Q 2014,PLN,158781,7564,6913,7785,3636,11200,433321,168134,"60375,000","0,129","2,785",N
III Q 2014,PLN,158309,10500,7947,7859,3606,14106,402758,174986,"60375,000","0,130","2,898",N
IV Q 2012,PLN,133896,4144,3136,3081,3782,7926,378682,162857,"60375,000","0,051","2,697",N
I Q 2013,PLN,109336,3125,2058,2050,3564,6689,389616,165206,"60375,000","0,034","2,736",N
II Q 2013,PLN,163600,11686,7270,7958,3835,15521,427662,158031,"60375,000","0,132","2,617",N
III Q 2013,PLN,164635,13206,10615,10646,3774,16980,414993,169137,"60375,000","0,176","2,801",N
IV Q 2011,PLN,149429,5139,6609,6282,0,5139,381451,152413,"60375,000","0,104","2,524",N
I Q 2012,PLN,154658,6416,9478,7015,3043,9459,409847,159527,"60375,000","0,116","2,642",N
II Q 2012,PLN,160520,11163,8039,7222,3295,14458,432438,154299,"60375,000","0,120","2,556",N
III Q 2012,PLN,156164,7318,6989,5567,3441,10759,398956,159870,"60375,000","0,092","2,648",N
IV Q 2010,PLN,87003,-2517,-2211,-2500,2957,440,319142,142261,"60375,000","-0,041","2,356",N
I Q 2011,PLN,91663,916,-982,-1405,2674,3590,345672,140914,"60375,000","-0,023","2,334",N
II Q 2011,PLN,119147,3551,2558,2200,2809,6360,374247,142707,"60375,000","0,036","2,364",N
III Q 2011,PLN,135806,9115,3448,3291,3012,12127,0,0,"60375,000","0,055","0,000",N
IV Q 2009,PLN,37619,-11548,-11652,-9881,2337,-9211,286454,151219,"60375,000","-0,164","2,505",N
I Q 2010,PLN,38838,-2700,647,447,2738,38,278125,151659,"60375,000","0,007","2,512",N
II Q 2010,PLN,63411,-2781,-6367,-7294,2759,-22,301400,144099,"60375,000","-0,121","2,387",N
III Q 2010,PLN,72541,2569,2114,543,2889,5458,0,0,"60375,000","0,009","0,000",N
IV Q 2008,PLN,51780,4842,-12828,-10434,1672,6514,321317,175379,"60375,000","-0,173","2,905",N
I Q 2009,PLN,38405,4131,-3732,-3124,1787,5918,0,0,"60375,000","-0,052","0,000",N
III Q 2009,PLN,39132,-3959,-30,-867,1885,-2074,0,0,"60375,000","-0,014","0,000",N
