kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
I Q 2023,PLN,69485,4488,3588,3106,2697,7185,211484,75756,"1267,000","2,451","59,791",N
II Q 2023,PLN,74141,3116,3747,3307,2687,5803,217464,78077,"1267,000","2,610","61,623",N
III Q 2023,PLN,71339,4855,6035,5329,2554,7409,200772,81838,"1267,000","4,206","64,592",N
IV Q 2023,PLN,137628,8689,8487,7487,5118,13807,208582,84257,"1267,000","5,909","66,501",N
I Q 2022,PLN,44009,-7463,-7855,-7293,4215,-3248,189438,80287,"1267,000","-5,756","63,368",N
II Q 2022,PLN,45115,-7628,-8941,-7880,3882,-3746,195539,73029,"1267,000","-6,219","57,639",N
III Q 2022,PLN,52552,-3013,-4484,-4147,3382,369,195709,69530,"1267,000","-3,273","54,878",N
IV Q 2022,PLN,61358,3517,3204,3347,3088,6605,202894,72652,"1267,000","2,642","57,342",N
I Q 2021,PLN,51249,-1810,-1460,-1076,4749,2939,194758,101428,"1267,000","-0,849","80,054",N
II Q 2021,PLN,50129,-4610,-5421,-4809,6436,1826,191004,96918,"1267,000","-3,796","76,494",N
III Q 2021,PLN,38058,-4963,-5601,-5129,4444,-519,193437,91843,"1267,000","-4,048","72,489",N
IV Q 2021,PLN,35952,-4767,-5765,-4542,4181,-586,191564,87843,"1267,000","-3,585","69,332",N
I Q 2020,PLN,46768,-192,-938,-450,4184,3992,192630,108067,"1267,000","-0,355","85,294",N
II Q 2020,PLN,34514,-5130,-8041,-6776,4749,-381,192630,108067,"1267,000","-5,348","85,294",N
III Q 2020,PLN,32078,-5606,-4791,-4512,4833,-773,187791,101477,"1267,000","-3,561","80,093",N
IV Q 2020,PLN,53000,1023,-1388,-858,4732,5755,201739,103692,"1267,000","-0,677","81,840",N
I Q 2019,PLN,49880,-493,-551,-79,4767,4274,208998,106601,"1267,000","-0,062","84,137",N
II Q 2019,PLN,56840,2786,2471,1774,5556,8342,214640,108581,"1267,000","1,400","85,700",N
III Q 2019,PLN,50131,1850,1419,990,5028,6878,203320,109544,"1267,000","0,782","86,460",N
IV Q 2019,PLN,53167,1751,1825,1703,5015,6766,198325,110753,"1267,000","1,344","87,413",N
I Q 2018,PLN,55603,617,2827,2289,4682,5299,212413,101171,"1267,000","1,807","79,851",N
II Q 2018,PLN,59763,3509,992,1185,4763,8272,216650,103708,"1267,000","0,936","81,853",N
III Q 2018,PLN,53559,2550,1014,1403,4923,7473,217470,106214,"1267,000","1,107","83,831",N
IV Q 2018,PLN,56566,1458,534,688,4732,6190,220633,107609,"1267,000","0,543","84,932",N
I Q 2017,PLN,56837,3005,2949,2855,5270,8275,208161,105479,"1267,000","2,253","83,251",N
II Q 2017,PLN,55068,-2853,-202,340,5223,2370,220911,100325,"1267,000","0,268","79,183",N
III Q 2017,PLN,52960,523,-614,-907,5143,5666,225373,100152,"1267,000","-0,716","79,046",N
IV Q 2017,PLN,60272,1162,630,759,4925,6087,225857,100823,"1267,000","0,599","79,576",N
I Q 2016,PLN,24414,4979,1376,986,936,5915,0,0,"1000,000","0,986","0,000",N
II Q 2016,PLN,27600,981,2574,1959,1134,2115,89357,53318,"1000,000","1,959","53,318",N
III Q 2016,PLN,22399,3226,3784,2979,1249,4475,0,0,"1267,000","2,351","0,000",N
IV Q 2016,PLN,45216,2500,2356,1907,4115,6615,206922,100840,"1267,000","1,505","79,589",N
