kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
I Q 2023,PLN,288506,17676,13286,8546,13877,31553,1060586,548713,"32647,073","0,262","16,807",N
II Q 2023,PLN,275565,13379,11412,3878,14066,27445,1049326,543692,"32647,073","0,119","16,654",N
III Q 2023,PLN,288693,16814,11574,8456,14568,31382,1059389,554937,"32647,073","0,259","16,998",N
IV Q 2023,PLN,284739,4959,3956,-3026,13606,18565,975166,546535,"32647,073","-0,093","16,741",N
I Q 2022,PLN,237063,2240,-1385,-3993,14141,16381,1046310,528546,"32777,228","-0,122","16,125",N
II Q 2022,PLN,258137,12948,6691,4985,14163,27111,1058983,525217,"32777,228","0,152","16,024",N
III Q 2022,PLN,281226,4561,-2622,-3475,13579,18140,1055300,519057,"32777,228","-0,106","15,836",N
IV Q 2022,PLN,306792,12910,14488,9099,13844,26754,1042047,537347,"32647,073","0,279","16,459",N
I Q 2021,PLN,224498,56414,54031,40382,13569,69983,952018,552434,"32806,328","1,231","16,839",N
II Q 2021,PLN,237418,16205,13136,9130,13735,29940,964698,542716,"32806,328","0,278","16,543",N
III Q 2021,PLN,240136,16950,16502,13674,14163,31113,992103,547078,"32806,328","0,417","16,676",N
IV Q 2021,PLN,238031,5232,1575,-985,14305,19537,999260,547345,"32777,228","-0,030","16,699",N
I Q 2020,PLN,224536,20384,24175,16886,12789,33173,903974,498073,"32860,928","0,514","15,157",N
II Q 2020,PLN,237408,20026,19673,14346,12981,33007,913866,512991,"32860,928","0,437","15,611",N
III Q 2020,PLN,244126,19764,20785,16679,13719,33483,917301,508721,"32860,928","0,508","15,481",N
IV Q 2020,PLN,228780,18417,17284,12323,13020,31437,874949,510089,"32806,328","0,376","15,548",N
I Q 2019,PLN,212479,21619,21827,15210,11696,33315,871987,486599,"33107,028","0,459","14,698",N
II Q 2019,PLN,210782,19939,19342,14685,12975,32914,860208,474351,"33107,028","0,444","14,328",N
III Q 2019,PLN,220495,19043,18621,14364,12361,31404,870728,487756,"33107,028","0,434","14,733",N
IV Q 2019,PLN,233837,15816,14094,9151,12839,28655,887836,486189,"32860,928","0,278","14,795",N
I Q 2018,PLN,182237,19467,19523,14349,10037,29504,828524,465513,"33107,028","0,433","14,061",N
II Q 2018,PLN,202299,25211,26568,20241,10339,35550,842284,458800,"33107,028","0,611","13,858",N
III Q 2018,PLN,202177,23641,22731,17031,10560,34201,837730,472013,"33107,028","0,514","14,257",N
IV Q 2018,PLN,241089,22806,22952,16167,10846,33652,839190,471391,"33107,028","0,488","14,238",N
I Q 2017,PLN,215279,23359,21157,16777,9336,32695,856061,462047,"33107,028","0,507","13,956",N
II Q 2017,PLN,235478,17260,15694,11836,9699,26959,849963,449796,"33107,028","0,358","13,586",N
III Q 2017,PLN,219578,21624,20859,16832,9871,31495,845800,466281,"33107,028","0,508","14,084",N
IV Q 2017,PLN,212246,681,701,-2638,10378,11059,839482,450993,"33107,028","-0,080","13,622",N
I Q 2016,PLN,197778,18746,17422,13157,8760,27506,808866,428467,"33107,028","0,397","12,942",N
II Q 2016,PLN,215438,19937,17993,13791,8568,28505,858546,421371,"33107,028","0,417","12,728",N
III Q 2016,PLN,200738,11028,9330,7093,8702,19730,831043,429842,"33107,028","0,214","12,983",N
IV Q 2016,PLN,233667,18659,18137,22009,8748,27407,841684,439399,"33107,028","0,665","13,272",N
I Q 2015,PLN,180909,20718,20558,16411,7103,27821,735831,402127,"33107,028","0,496","12,146",N
II Q 2015,PLN,183599,15786,16533,12351,7552,23338,747930,398771,"33107,028","0,373","12,045",N
III Q 2015,PLN,191584,24303,24325,18785,8482,32785,765550,415358,"33107,028","0,567","12,546",N
IV Q 2015,PLN,212418,18660,16857,12555,8311,26971,794267,416282,"33107,028","0,379","12,574",N
I Q 2014,PLN,153890,22526,21649,16769,5134,27660,632550,339861,"33107,028","0,507","10,266",N
II Q 2014,PLN,181875,25366,24658,21257,6346,31712,648946,352277,"33107,028","0,642","10,641",N
III Q 2014,PLN,181715,24855,24285,21342,6323,31178,676212,374250,"33107,028","0,645","11,304",N
IV Q 2014,PLN,207514,29610,30715,24433,6581,36191,700183,385518,"33107,028","0,738","11,645",N
